PhysicalDataID,StationCode,Recorder,Field.Check,Crew,SamplingDate,YSI,SamplingTime,WeatherCode,Tide,Microcyst,WaterTemperature,Secchi,EC,SpCnd,pH,DO,Turb,LightData,DriftData,LarvalData,150_ZoopData,50_ZoopData,ChlData,PhytoData,NutrData,EnteredBy,QAQCBy,FieldComments_WQ,DataCorrectionComments,Datetime.x,Year,Month,SurfaceIRR,Depth1,SubSurfaceIRR1,Depth2,SubSurfaceIRR2,Depth3,SubSurfaceIRR3,Depth4,SubSurfaceIRR4,FieldComments_Light,StationNumber,ACT_UNIT_NAME,RunCode,StationName,RunName,SAM_Code,Datetime.y,SampleType,
1494,SDI,,FALSE,"BM, AS, JJ",8/16/2017,NA,9:30:00,CLR,,1,21.9,1.2,118,125,7.49,8.2,3.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/16/2017 9:30,2017,8,2182,0.05,1645,0.27,1081,0.85,548,2.45,101.6,,B9D80561442,Special Studies,EL0817B0002,Decker Island (SDI),YB - Fall Study,EL0817B0031,8/16/2017 9:30,Normal Sample,
1494,SDI,,FALSE,"BM, AS, JJ",8/16/2017,NA,9:30:00,CLR,,1,21.9,1.2,118,125,7.49,8.2,3.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/16/2017 9:30,2017,8,2182,0.05,1645,0.27,1081,0.85,548,2.45,101.6,,B9D80561442,Special Studies,EL0817B0002,Decker Island (SDI),YB - Fall Study,EL0817B0032,8/16/2017 9:30,"Replicate, Specific Analyte(s)",
1483,RCS,,FALSE,"AS, JJ",8/17/2017,NA,8:44:00,CLR,,1,24.1,0.26,543,553,7.87,5.27,28.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/17/2017 8:44,2017,8,1706,0.06,1705,0.13,855,0.27,428,1.02,17,,A0D84761435,Special Studies,EL0817B0003,Ridge Cut Slough,YB - Fall Study,EL0817B0049,8/17/2017 8:40,Normal Sample,
1484,WWT,,FALSE,"AS, JJ",8/17/2017,NA,10:01:00,CLR,,NA,24.9,0.32,1052,1054,7.93,6.31,16.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,apluton,jfrantzich,,,8/17/2017 10:01,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Special Studies,EL0817B0003,Woodland Wasetwater,YB - Fall Study,EL0817B0050,8/17/2017 10:05,Normal Sample,
1485,RD22,,FALSE,"AS, JJ",8/17/2017,NA,10:20:00,CLR,,1,23.3,0.23,716,740,8.1,6.07,38.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/17/2017 10:20,2017,8,2063,0.05,1542,0.16,1036,0.29,517,0.94,20.77,,A0D84061386,Special Studies,EL0817B0003,Toe Drain at Rd. 22,YB - Fall Study,EL0817B0051,8/17/2017 10:20,Normal Sample,
1486,DWT,,FALSE,"AS, JJ",8/17/2017,NA,11:30:00,CLR,,1,23.3,0,605,625,8.12,6.6,78.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/17/2017 11:30,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Special Studies,EL0817B0003,Davis Wastewater,YB - Fall Study,EL0817B0052,8/17/2017 11:35,Normal Sample,
1487,I80,,FALSE,"AS, JJ",8/17/2017,NA,11:54:00,CLR,,1,23,0.13,620,644,8.19,5.74,92,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/17/2017 11:54,2017,8,2179,0.1,1631,0.18,1090,0.22,546,0.6,20.8,,A0D83441350,Special Studies,EL0817B0003,Toe Drain@ I-80,YB - Fall Study,EL0817B0053,8/17/2017 11:54,Normal Sample,
1483,RCS,,FALSE,"AS, JJ",8/17/2017,NA,8:44:00,CLR,,1,24.1,0.26,543,553,7.87,5.27,28.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/17/2017 8:44,2017,8,1706,0.06,1705,0.13,855,0.27,428,1.02,17,,A0D84761435,Special Studies,EL0817B0003,Ridge Cut Slough,YB - Fall Study,EL0817B0061,8/17/2017 8:40,"Replicate, Specific Analyte(s)",
1476,LIS,,FALSE,"JF, SF, AN",8/30/2017,NA,8:59:00,CLR,,1,24.7,0.18,327,329,8.09,6.7,54.2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 8:59,2017,8,2233,0.08,1673.8,0.15,1117,0.24,555.7,0.76,22.38,,B9D82851352,Special Studies,EL0817B0005,Toe Drain YB LISBON,YB - Fall Study,EL0817B0086,8/30/2017 8:59,Normal Sample,
1477,STTD,,FALSE,"LT, AP, JJ",8/30/2017,NA,10:59:00,CLR,,1,24.8,0.21,185,185,7.78,7.13,19.9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 10:59,2017,8,2224,0.1,1646,0.29,1119,0.54,553,1.43,22.04,,A0D82120386,Special Studies,EL0817B0005,Toe Drain at STTD,YB - Fall Study,EL0817B0087,8/30/2017 10:59,Normal Sample,
1478,BL5,,FALSE,"AP, JJ, LT",8/30/2017,NA,12:27:00,CLR,,1,23.1,1.1,148,153,8.41,7.8,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 12:27,2017,8,2312,0.03,1769,0.34,1156,1.2,577,2.49,118,,B9D81651399,Special Studies,EL0817B0005,BL5 -Below Toe Drain,YB - Fall Study,EL0817B0088,8/30/2017 12:27,Normal Sample,
1479,LIB,,FALSE,"AP, JJ, LT",8/30/2017,NA,13:21:00,CLR,,1,22.4,1.4,133,140,7.65,7.92,2.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 13:21,2017,8,2395,0.04,1753,0.27,1199,1.25,595,2.49,238,,B9D81450411,Special Studies,EL0817B0005,Liberty at S End,YB - Fall Study,EL0817B0089,8/30/2017 13:21,Normal Sample,
1480,RYI,,FALSE,"AP, JJ, LT",8/30/2017,NA,13:46:00,CLR,,1,22.6,2,133,139,7.67,8,1.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 13:46,2017,8,2392,0.1,1764,0.25,1197,0.85,588,2.49,343,,B9D81281402,Special Studies,EL0817B0005,RYI - Cache Slough,YB - Fall Study,EL0817B0090,8/30/2017 13:46,Normal Sample,
1481,RVB,,FALSE,"LT, JJ, AP",8/30/2017,NA,14:22:00,CLR,,1,22.8,1.8,132,138,7.71,8.19,1.4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 14:22,2017,8,2358,0.12,1793,0.41,1186,1.72,579,2.49,425,,B9D80960412,Special Studies,EL0817B0005,RVB - Rio Vista,YB - Fall Study,EL0817B0091,8/30/2017 14:22,Normal Sample,
1482,SDI,,FALSE,"JJ, AP, LT",8/30/2017,NA,9:50:00,CLR,,1,22.3,NA,129,136,7.48,8.07,2.7,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 9:50,2017,8,2245,0.06,1651,0.36,1118,0.96,559,2.49,102.07,,B9D80561442,Special Studies,EL0817B0005,Decker Island (SDI),YB - Fall Study,EL0817B0092,8/30/2017 9:50,Normal Sample,
1477,STTD,,FALSE,"LT, AP, JJ",8/30/2017,NA,10:59:00,CLR,,1,24.8,0.21,185,185,7.78,7.13,19.9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/30/2017 10:59,2017,8,2224,0.1,1646,0.29,1119,0.54,553,1.43,22.04,,A0D82120386,Special Studies,EL0817B0005,Toe Drain at STTD,YB - Fall Study,EL0817B0093,8/30/2017 10:59,"Replicate, Specific Analyte(s)",
1471,RCS,,FALSE,"JJ, AS, AP",8/31/2017,NA,8:15:00,CLR,,1,24.2,0.27,500,507,7.71,4.76,28.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/31/2017 8:15,2017,8,1412,0.05,1062,0.13,703,0.3,355,1.13,14.1,,A0D84761435,Special Studies,EL0817B0006,Ridge Cut Slough,YB - Fall Study,EL0817B0110,8/31/2017 8:15,Normal Sample,
1474,WWT,,FALSE,"JJ, AS, AP",8/31/2017,NA,9:31:00,CLR,,1,24.4,NA,1066,1078,7.71,4.83,9.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,apluton,jfrantzich,,,8/31/2017 9:31,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Special Studies,EL0817B0006,Woodland Wasetwater,YB - Fall Study,EL0817B0111,8/31/2017 9:31,Normal Sample,
1472,RD22,,FALSE,"JJ, AS, AP",8/31/2017,NA,9:52:00,CLR,,1,24,0.23,634,646,7.66,4.72,29,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/31/2017 9:52,2017,8,2004,0.05,1502,0.15,1007,0.3,502,1.01,20.05,,A0D84061386,Special Studies,EL0817B0006,Toe Drain at Rd. 22,YB - Fall Study,EL0817B0112,8/31/2017 9:52,Normal Sample,
1475,DWT,,FALSE,"JJ, AS, AP",8/31/2017,NA,10:57:00,CLR,,1,23.3,NA,511,528,7.83,5.91,71.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,apluton,jfrantzich,,,8/31/2017 10:57,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Special Studies,EL0817B0006,Davis Wastewater,YB - Fall Study,EL0817B0113,8/31/2017 10:57,Normal Sample,
1473,I80,,FALSE,"JJ, AS, AP",8/31/2017,NA,11:22:00,CLR,,1,23.5,0.12,641,659,8.16,5.57,83.6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/31/2017 11:22,2017,8,2355,0.07,1766,0.13,1173,0.19,587,0.5,23.25,,A0D83441350,Special Studies,EL0817B0006,Toe Drain@ I-80,YB - Fall Study,EL0817B0114,8/31/2017 11:22,Normal Sample,
1472,RD22,,FALSE,"JJ, AS, AP",8/31/2017,NA,9:52:00,CLR,,1,24,0.23,634,646,7.66,4.72,29,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,apluton,jfrantzich,,,8/31/2017 9:52,2017,8,2004,0.05,1502,0.15,1007,0.3,502,1.01,20.05,,A0D84061386,Special Studies,EL0817B0006,Toe Drain at Rd. 22,YB - Fall Study,EL0817B0122,8/31/2017 9:52,"Replicate, Specific Analyte(s)",
1657,RCS,JF,FALSE,AS MB,8/2/2018,2,9:15:00,CLR,,1,25.2,0.33,560,557,7.61,3.89,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,"turbidity might be off, first reading 32.0, 2nd: 24.8 3rd: 24.1",,8/2/2018 9:15,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84761435,Special Studies,EL0818B0007,Ridge Cut Slough,YB - Fall Study,EL0818B0115,8/2/2018 9:15,Normal Sample,
1658,WWT,AS,FALSE,JF MB,8/2/2018,2,9:49:00,CLR,,1,23.7,NA,1058,1086,7.72,5.36,11.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,cstuart,,,8/2/2018 9:49,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Special Studies,EL0818B0007,Woodland Wasetwater,YB - Fall Study,EL0818B0116,8/2/2018 9:49,Normal Sample,
1659,RD22,AS,TRUE,JF MB,8/2/2018,2,10:15:00,CLR,,1,23.5,0.34,811,835,7.96,7.54,20.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/2/2018 10:15,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84061386,Special Studies,EL0818B0007,Toe Drain at Rd. 22,YB - Fall Study,EL0818B0117,8/2/2018 10:15,Normal Sample,
1660,DWT,AS,FALSE,JF MB,8/2/2018,2,10:54:00,CLR,,1,20.6,NA,710,775,8.15,6.75,63.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,cstuart,,,8/2/2018 10:54,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Special Studies,EL0818B0007,Davis Wastewater,YB - Fall Study,EL0818B0118,8/2/2018 10:54,Normal Sample,
1661,I80,MB,FALSE,AS JF,8/2/2018,2,11:22:00,CLR,Low,1,22.1,0.27,890,941,7.85,3.63,31.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/2/2018 11:22,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D83441350,Special Studies,EL0818B0007,Toe Drain@ I-80,YB - Fall Study,EL0818B0119,8/2/2018 11:22,Normal Sample,
1662,LIS,jf,FALSE,MB AS,8/2/2018,2,12:12:00,CLR,Flood,1,24.5,0.29,214,216,8.16,7.58,29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/2/2018 12:12,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D82851352,Special Studies,EL0818B0007,Toe Drain YB LISBON,YB - Fall Study,EL0818B0120,8/2/2018 12:12,Normal Sample,
1656,STTD,JJ,TRUE,NI CS,8/2/2018,3,12:16:00,CLD,Ebb,1,22.8,0.4,166,173,8.5,8.42,15.8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,added YSI#.,8/2/2018 12:16,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D82120386,Special Studies,EL0818B0007,Toe Drain at STTD,YB - Fall Study,EL0818B0121,8/2/2018 12:16,Normal Sample,
1655,BL5,CS,FALSE,JJ NI,8/2/2018,NA,11:41:00,CLD,Ebb,1,21.3,0.7,146,157,8.13,7.96,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/2/2018 11:41,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D81651399,Special Studies,EL0818B0007,BL5 -Below Toe Drain,YB - Fall Study,EL0818B0122,8/2/2018 11:41,Normal Sample,
1654,LIB,cs,FALSE,jj ni,8/2/2018,NA,11:30:00,CLD,Ebb,1,21.7,1.6,128,137,7.71,8.51,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/2/2018 11:30,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D81450411,Special Studies,EL0818B0007,Liberty at S End,YB - Fall Study,EL0818B0123,8/2/2018 11:30,Normal Sample,
1653,RYI,CS,FALSE,JJ NI,8/2/2018,NA,11:05:00,CLD,Ebb,2,22,1.5,125,132,7.46,7.93,3.1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/2/2018 11:05,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D81281402,Special Studies,EL0818B0007,RYI - Cache Slough,YB - Fall Study,EL0818B0124,8/2/2018 11:05,Normal Sample,
1652,RVB,NI,FALSE,JJ Cs,8/2/2018,NA,10:45:00,CLD,Ebb,2,22.1,1.9,127,134,7.39,7.82,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,dip sample,,8/2/2018 10:45,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D80960412,Special Studies,EL0818B0007,RVB - Rio Vista,YB - Fall Study,EL0818B0125,8/2/2018 10:45,Normal Sample,
1651,SDI,NI,FALSE,"CS, JJ",8/2/2018,3,10:15:00,CLD,Ebb,2,22,1.1,190,202,7.56,8.15,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,dip sample,Added YSI#.,8/2/2018 10:15,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B9D80561442,Special Studies,EL0818B0007,Decker Island (SDI),YB - Fall Study,EL0818B0126,8/2/2018 10:15,Normal Sample,
1657,RCS,JF,FALSE,AS MB,8/2/2018,2,9:15:00,CLR,,1,25.2,0.33,560,557,7.61,3.89,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,"turbidity might be off, first reading 32.0, 2nd: 24.8 3rd: 24.1",,8/2/2018 9:15,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84761435,Special Studies,EL0818B0007,Ridge Cut Slough,YB - Fall Study,EL0818B0127,8/2/2018 9:15,"Replicate, Specific Analyte(s)",
1647,RCS,CS,TRUE,JF,8/7/2018,2,9:12:00,CLD,,1,22.9,0.29,510,532,7.64,4.64,38.9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,Smokey weather,Added microcystis rank data.,8/7/2018 9:12,2018,8,1116,0.07,839,0.25,563,0.47,282,1.15,11.21,,A0D84761435,Special Studies,EL0818B0008,Ridge Cut Slough,YB - Fall Study,EL0818B0129,8/7/2018 9:12,Normal Sample,
1648,WWT,CS,TRUE,JF,8/7/2018,2,10:30:00,CLD,,1,24.7,NA,1016,1022,7.62,4.8,10.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/7/2018 10:30,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Special Studies,EL0818B0008,Woodland Wasetwater,YB - Fall Study,EL0818B0130,8/7/2018 10:30,Normal Sample,
1649,RD22,"CS, JF",TRUE,"JF, CS",8/7/2018,2,10:52:00,CLD,,1,23.6,0.34,829,852,7.78,5.72,16.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,Corrected light data entry for subsurfaceIRR4.,8/7/2018 10:52,2018,8,1193.5,0.05,897,0.08,590,0.32,298.4,1.57,11.8,,A0D84061386,Special Studies,EL0818B0008,Toe Drain at Rd. 22,YB - Fall Study,EL0818B0131,8/7/2018 10:52,Normal Sample,
1650,DWT,cs,FALSE,JF,8/7/2018,2,12:05:00,CLD,,1,22.7,NA,506,528,7.94,6.54,62.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/7/2018 12:05,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Special Studies,EL0818B0008,Davis Wastewater,YB - Fall Study,EL0818B0132,8/7/2018 12:05,Normal Sample,
1663,I80,"CS, JF",TRUE,JF,8/7/2018,2,12:30:00,CLD,Ebb,1,22.7,0.25,721,754,7.83,5.1,30.6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,,,8/7/2018 12:30,2018,8,1945.4,0.03,1446,0.1,971,0.3,478.9,0.96,19.8,,A0D83441350,Special Studies,EL0818B0008,Toe Drain@ I-80,YB - Fall Study,EL0818B0133,8/7/2018 12:30,Normal Sample,
1664,LIS,JF,TRUE,"JF, LK",8/8/2018,2,12:06:00,CLD,Flood,1,23.4,0.23,237,244,7.95,7.06,31.3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,,,8/8/2018 12:06,2018,8,2335,0.05,1770,0.17,1167,0.36,586,1.14,23.4,,B9D82851352,Special Studies,EL0818B0008,Toe Drain YB LISBON,YB - Fall Study,EL0818B0134,8/8/2018 12:06,Normal Sample,
1667,STTD,HW,TRUE,"JJ, HW, CS",8/8/2018,3,13:46:00,CLD,Flood,1,22.9,0.4,171,178,8.37,7.65,17.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,cstuart,,,,8/8/2018 13:46,2018,8,2097,0.03,1562,0.1,1049.4,0.41,525.2,1.56,21.71,,A0D82120386,Special Studies,EL0818B0008,Toe Drain at STTD,YB - Fall Study,EL0818B0135,8/8/2018 13:46,Normal Sample,
1668,BL5,JJ,FALSE,"HW, CS",8/8/2018,3,13:08:00,CLD,Flood,1,21,0.95,150,163,8.02,7.51,8.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,,,8/8/2018 13:08,2018,8,2492,0.03,1865,0.05,1248,0.52,620.5,2.5,24.36,,B9D81651399,Special Studies,EL0818B0008,BL5 -Below Toe Drain,YB - Fall Study,EL0818B0136,8/8/2018 13:08,Normal Sample,
1669,LIB,HW,TRUE,"JJ. HW, CS",8/8/2018,3,12:24:00,CLD,Flood,1,21,1.25,143,155,7.77,8.2,4.4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,,,8/8/2018 12:24,2018,8,2526,0.03,1896,0.05,1265.8,0.79,633.3,2.5,102.9,,B9D81450411,Special Studies,EL0818B0008,Liberty at S End,YB - Fall Study,EL0818B0137,8/8/2018 12:24,Normal Sample,
1670,RYI,HW,FALSE,"HW, CS, JJ",8/8/2018,3,11:45:00,CLD,Flood,2,21.1,1.5,140,152,7.68,8.22,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,Smokey Weather,,8/8/2018 11:45,2018,8,2501,0.02,1842,0.04,1253,0.7,628.2,2.5,142,,B9D81281402,Special Studies,EL0818B0008,RYI - Cache Slough,YB - Fall Study,EL0818B0138,8/8/2018 11:45,Normal Sample,
1671,RVB,CS,TRUE,"JJ, HW",8/8/2018,3,10:58:00,CLD,Flood,2,21.3,1.6,138,149,7.45,7.89,2.4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,Smokey Weather,,8/8/2018 10:58,2018,8,2394,0.05,1680.2,0.11,1189.1,0.93,606.4,2.5,177.33,,B9D80960412,Special Studies,EL0818B0008,RVB - Rio Vista,YB - Fall Study,EL0818B0139,8/8/2018 10:58,Normal Sample,
1666,SDI,CS,TRUE,"JJ, HW",8/8/2018,3,10:04:00,CLD,Flood,2,21.4,1.3,137,147,7.39,7.89,5.1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,Smokey Weather,,8/8/2018 10:04,2018,8,2228,0.05,1664,0.09,1115,0.9,557,2.5,129.4,Depth4 submerged fully.,B9D80561442,Special Studies,EL0818B0008,Decker Island (SDI),YB - Fall Study,EL0818B0140,8/8/2018 10:04,Normal Sample,
1663,I80,"CS, JF",TRUE,JF,8/7/2018,2,12:30:00,CLD,Ebb,1,22.7,0.25,721,754,7.83,5.1,30.6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,cstuart,ashakya,,,8/7/2018 12:30,2018,8,1945.4,0.03,1446,0.1,971,0.3,478.9,0.96,19.8,,A0D83441350,Special Studies,EL0818B0008,Toe Drain@ I-80,YB - Fall Study,EL0818B0141,8/7/2018 12:30,"Replicate, Specific Analyte(s)",
1681,RCS,JF,TRUE,"JF, TB",8/21/2018,NA,9:43:00,CLR,,1,22.9,0.4,540,563,7.64,5.61,18,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,RTM 34 used. USGS contaminants sample collected,,8/21/2018 9:43,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84761435,Special Studies,EL0818B0011,Ridge Cut Slough,YB - Fall Study,EL0818B0192,8/21/2018 9:43,Normal Sample,
1682,WWT,TB,TRUE,JF TB,8/21/2018,NA,11:52:00,CLR,,1,23.9,NA,1013,1034,7.68,5.35,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,cstuart,RTM 34 used,,8/21/2018 11:52,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1030000,Special Studies,EL0818B0011,Woodland Wasetwater,YB - Fall Study,EL0818B0193,8/21/2018 11:52,Normal Sample,
1683,RD22,JF,TRUE,JF TB,8/21/2018,NA,12:19:00,CLR,,1,23,0.39,838,873,7.81,7.07,17.2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,RTM 34 used. 12:20 sonde pulled for download- biofoul check,,8/21/2018 12:19,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D84061386,Special Studies,EL0818B0011,Toe Drain at Rd. 22,YB - Fall Study,EL0818B0194,8/21/2018 12:19,Normal Sample,
1684,DWT,TB,TRUE,JF TB,8/21/2018,NA,13:33:00,CLR,,1,21.7,NA,465,497,7.9,7.05,60.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ashakya,cstuart,RTM 34 used,,8/21/2018 13:33,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0033300,Special Studies,EL0818B0011,Davis Wastewater,YB - Fall Study,EL0818B0195,8/21/2018 13:33,Normal Sample,
1685,I80,JF,TRUE,JF TB,8/21/2018,NA,14:03:00,CLR,,1,21.4,0.3,942,1013,7.84,4.96,28.9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,RTM 34 used,,8/21/2018 14:03,2018,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A0D83441350,Special Studies,EL0818B0011,Toe Drain@ I-80,YB - Fall Study,EL0818B0196,8/21/2018 14:03,Normal Sample,
1686,LIS,LT,TRUE,JF,8/22/2018,1,9:08:00,CLR,Ebb,1,21.5,0.25,256,275,7.96,7.28,30.4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/22/2018 9:08,2018,8,2209,0.04,1652,0.14,1106,0.31,553,1.1,22.27,,B9D82851352,Special Studies,EL0818B0011,Toe Drain YB LISBON,YB - Fall Study,EL0818B0197,8/22/2018 9:08,Normal Sample,
1687,STTD,BD,TRUE,AS JJ,8/22/2018,2,14:33:00,CLR,Flood,1,22.3,0.5,176,186,8.09,7.99,15.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/22/2018 14:33,2018,8,2267,0.02,1689,0.19,1133.2,0.48,563.2,1.78,22.99,,A0D82120386,Special Studies,EL0818B0011,Toe Drain at STTD,YB - Fall Study,EL0818B0198,8/22/2018 14:33,Normal Sample,
1688,BL5,AS,TRUE,BD JJ,8/22/2018,2,12:50:00,CLR,Flood,1,19.8,0.8,160,177,7.97,7.89,8.9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,ashakya,cstuart,,,8/22/2018 12:50,2018,8,2723,0.02,2041,0.06,1366,0.59,679.9,2.19,59.22,,B9D81651399,Special Studies,EL0818B0011,BL5 -Below Toe Drain,YB - Fall Study,EL0818B0199,8/22/2018 12:50,Normal Sample,
