RunCode,RunName,MeasuringProgram,StationCode,StationName,StationNumber,SAM_Code,SAM_Code_Parent,SampleType,PhysicalDataID,SampleDate.field,SampleDate.WDL,SamplingDate,SamplingTime,SampleNumber,SampleTime,LabOrField,Recorder,Field.Check,Crew,YSI,WeatherCode,Secchi,WaterTemperature,DO,SpCnd,EC,pH,Tide,Microcyst,VegRank,Turb,SurfaceIRR,Depth1,Depth2,Depth3,Depth4,SubSurfaceIRR1,SubSurfaceIRR2,SubSurfaceIRR3,SubSurfaceIRR4,FieldComments_Light,LightData,DriftData,LarvalData,150_ZoopData,50_ZoopData,PhytoData,ChlData,NutrData,FieldComments_WQ,DataCorrectionComments,EnteredBy,QAQCBy
ESF0411B0001,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0411B0002,0,Normal Sample,460,4/13/2011 12:23,4/13/2011 12:50,4/13/2011,12:23:00,,,,,FALSE,"JF,KR,OL",NA,CLD,0.28,13.7,9.06,NA,350,7.81,,NA,,NA,822,0.03,0.06,0.3,1.14,610.1,412,205.4,12,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0411B0001,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0411B0004,ESF0411B0002,Replicate Sample,460,4/13/2011 12:23,4/13/2011 12:50,4/13/2011,12:23:00,,,,,FALSE,"JF,KR,OL",NA,CLD,0.28,13.7,9.06,NA,350,7.81,,NA,,NA,822,0.03,0.06,0.3,1.14,610.1,412,205.4,12,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0411B0002,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0411B0007,ESF0411B0005,Replicate Sample,461,4/22/2011 8:40,4/22/2011 9:32,4/22/2011,8:40:00,,,,,FALSE,"JF,MV",NA,CLD,0.56,13.4,10.4,NA,86,7.7,,NA,,NA,1497.1,0.04,0.05,0.34,1.32,1118.7,747.9,370.7,15.1,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0411B0002,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0411B0005,0,Normal Sample,461,4/22/2011 8:40,4/22/2011 9:32,4/22/2011,8:40:00,,,,,FALSE,"JF,MV",NA,CLD,0.56,13.4,10.4,NA,86,7.7,,NA,,NA,1497.1,0.04,0.05,0.34,1.32,1118.7,747.9,370.7,15.1,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0411B0002,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0411B0008,ESF0411B0006,Replicate Sample,462,4/22/2011 10:46,4/22/2011 10:46,4/22/2011,10:46:00,,,,,FALSE,"MV,JF",NA,CLD,0.41,18.3,6.62,NA,567,7.81,,NA,,NA,1688.5,0.01,0.06,0.16,0.96,1269.5,845.7,425.6,16.8,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10/15/18: changed drift flow meter reading to match that of E&L net,,
ESF0411B0002,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0411B0006,0,Normal Sample,462,4/22/2011 10:46,4/22/2011 10:46,4/22/2011,10:46:00,,,,,FALSE,"MV,JF",NA,CLD,0.41,18.3,6.62,NA,567,7.81,,NA,,NA,1688.5,0.01,0.06,0.16,0.96,1269.5,845.7,425.6,16.8,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10/15/18: changed drift flow meter reading to match that of E&L net,,
ESA0511B0042,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESA0511B0351,0,Normal Sample,464,5/4/2011 8:47,5/4/2011 8:53,5/4/2011,8:47:00,,,,,FALSE,"MV,OL,CN",NA,CLR,0.96,14.4,10.6,NA,77,7.9,,NA,,NA,1839.7,0.03,0.09,0.29,1.63,1375.5,911.2,462.1,22.7,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESA0511B0042,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESA0511B0352,0,Normal Sample,463,5/4/2011 10:44,5/4/2011 11:00,5/4/2011,10:44:00,,,,,FALSE,"MV,OL,CN",NA,CLR,0.29,19,7.9,NA,574,7.63,,NA,,NA,1963.4,0.06,0.19,0.37,1.08,1481.3,982,493.6,19.3,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0511B0019,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0511B0263,ESF0511B0261,Replicate Sample,465,5/19/2011 8:40,5/19/2011 9:12,5/19/2011,8:40:00,,,,,FALSE,"JF,MV",NA,CLR,0.93,13.1,10.6,NA,74,7.87,,NA,,NA,1811.7,0.04,0.15,0.69,1.48,1348.5,904.8,452.2,12.32,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0511B0019,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0511B0261,0,Normal Sample,465,5/19/2011 8:40,5/19/2011 9:12,5/19/2011,8:40:00,,,,,FALSE,"JF,MV",NA,CLR,0.93,13.1,10.6,NA,74,7.87,,NA,,NA,1811.7,0.04,0.15,0.69,1.48,1348.5,904.8,452.2,12.32,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0511B0019,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0511B0264,ESF0511B0262,Replicate Sample,466,5/19/2011 10:33,5/19/2011 11:04,5/19/2011,10:33:00,,,,,FALSE,"JF,MV",NA,CLR,0.28,17.2,7.48,NA,585,7.96,,NA,,NA,2017,0.05,0.16,0.31,0.93,1515,1005,505,21.03,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10/15/18: changed drift flow meter to match E&L net- AS,,
ESF0511B0019,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0511B0262,0,Normal Sample,466,5/19/2011 10:33,5/19/2011 11:04,5/19/2011,10:33:00,,,,,FALSE,"JF,MV",NA,CLR,0.28,17.2,7.48,NA,585,7.96,,NA,,NA,2017,0.05,0.16,0.31,0.93,1515,1005,505,21.03,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10/15/18: changed drift flow meter to match E&L net- AS,,
ESA0611B0043,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESA0611B0357,ESA0611B0355,Replicate Sample,467,6/1/2011 8:27,6/1/2011 8:44,6/1/2011,8:27:00,,,,,FALSE,"JF,OL,MV",NA,CLD,0.82,14.5,9.88,NA,81,7.67,,NA,,NA,2089,0.03,0.05,0.19,2.24,1554,1026.2,538.5,22.62,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESA0611B0043,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESA0611B0355,0,Normal Sample,467,6/1/2011 8:27,6/1/2011 8:44,6/1/2011,8:27:00,,,,,FALSE,"JF,OL,MV",NA,CLD,0.82,14.5,9.88,NA,81,7.67,,NA,,NA,2089,0.03,0.05,0.19,2.24,1554,1026.2,538.5,22.62,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESA0611B0043,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESA0611B0358,ESA0611B0356,Replicate Sample,468,6/1/2011 10:15,6/1/2011 10:18,6/1/2011,10:15:00,,,,,FALSE,"JF,OL,MV",NA,RAN,0.21,18.1,6.9,NA,417,7.84,,NA,,NA,582.5,0.01,0.04,0.1,0.62,367,291,144.5,5.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10/15/18: changed drift flowmeter to match E&L net - AS,,
ESA0611B0043,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESA0611B0356,0,Normal Sample,468,6/1/2011 10:15,6/1/2011 10:18,6/1/2011,10:15:00,,,,,FALSE,"JF,OL,MV",NA,RAN,0.21,18.1,6.9,NA,417,7.84,,NA,,NA,582.5,0.01,0.04,0.1,0.62,367,291,144.5,5.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,10/15/18: changed drift flowmeter to match E&L net - AS,,
ESF0611B0020,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0611B0265,0,Normal Sample,469,6/15/2011 8:40,6/15/2011 9:22,6/15/2011,8:40:00,,,,,FALSE,"JF,OL,MB",NA,CLR,0.96,17.6,9.91,NA,78,7.7,,NA,,NA,1966.7,0.04,0.1,0.59,1.52,1475,981,492,35,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0611B0020,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0611B0266,0,Normal Sample,470,6/15/2011 10:27,6/15/2011 11:02,6/15/2011,10:27:00,,,,,FALSE,"JF,OL,MB",NA,CLR,0.33,24.9,4.82,NA,632,7.71,,NA,,NA,2049,0.01,0.04,0.15,0.98,1450,1018,517,21.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0611B0021,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0611B0269,0,Normal Sample,477,6/29/2011 8:35,6/29/2011 8:35,6/29/2011,8:35:00,,,,,FALSE,"OL,JF",NA,CLD,0.83,16.9,9.67,NA,73,7.7,,NA,,NA,755.7,0.02,0.05,0.39,1.45,556,377.02,188.09,7.56,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0611B0021,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0611B0270,0,Normal Sample,478,6/29/2011 10:21,6/29/2011 10:21,6/29/2011,10:21:00,,,,,FALSE,"OL,JF",NA,CLD,0.17,21.7,5.6,NA,711,7.92,,NA,,NA,548.2,0.04,0.06,0.15,0.53,336.4,275,137.8,5.4,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0711B0022,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0711B0273,0,Normal Sample,473,7/13/2011 9:13,7/13/2011 9:35,7/13/2011,9:13:00,,,,,FALSE,"JF,OL",NA,CLD,0.74,19.6,9.17,NA,90,8.03,,NA,,NA,896.9,0.03,0.05,0.39,1.52,647.5,440,217.3,12.6,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0711B0022,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0711B0274,0,Normal Sample,472,7/13/2011 11:00,7/13/2011 11:00,7/13/2011,11:00:00,,,,,FALSE,"JF,OL",NA,CLD,0.21,22.6,6.6,NA,546,8.1,,NA,,NA,2291,0.01,0.02,0.13,0.57,1205,1159,580,23.9,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0711B0023,Yolo Bypass 2010,YBFMP,SHR,SHER,A0200000,ESF0711B0277,0,Normal Sample,481,7/26/2011 8:20,7/26/2011 8:20,7/26/2011,8:20:00,,,,,FALSE,JF OL,NA,CLR,1.08,20.4,9.68,NA,127,7.92,,NA,,NA,1864.1,0.01,0.03,0.44,2.37,1381,933,464,28,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0711B0023,Yolo Bypass 2010,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0711B0278,0,Normal Sample,480,7/26/2011 10:06,7/26/2011 10:06,7/26/2011,10:06:00,,,,,FALSE,"JF,OL",NA,CLR,0.18,23.1,7.25,NA,369,8.11,,NA,,NA,1873.4,0.04,0.11,0.18,0.58,1399,933,460.1,18.3,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,,
ESF0811B0025,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESF0811B0285,0,Normal Sample,500,8/10/2011 8:15,8/10/2011 8:36,8/10/2011,8:15:00,,,,,FALSE,"OL,JF.NI",NA,CLR,0.84,20.7,8.89,NA,136,7.72,,NA,,NA,1852,0.05,0.08,0.54,2.13,1363,916,480,39,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,oloya,
ESF0811B0025,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0811B0288,ESF0811B0286,Replicate Sample,499,8/10/2011 9:58,8/10/2011 10:08,8/10/2011,9:58:00,,,,,FALSE,OL.JF.NI,NA,CLR,0.17,22.9,7.28,NA,310,7.94,,NA,,NA,1878.2,0.08,0.12,0.25,0.7,1420,912,420,21,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,oloya,jjenkins
ESF0811B0025,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0811B0286,0,Normal Sample,499,8/10/2011 9:58,8/10/2011 10:08,8/10/2011,9:58:00,,,,,FALSE,OL.JF.NI,NA,CLR,0.17,22.9,7.28,NA,310,7.94,,NA,,NA,1878.2,0.08,0.12,0.25,0.7,1420,912,420,21,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,oloya,jjenkins
ESF0811B0026,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESF0811B0289,0,Normal Sample,504,8/24/2011 8:16,8/24/2011 8:42,8/24/2011,8:16:00,,,,,FALSE,OL JF NI,NA,CLR,0.89,20.9,8.63,NA,129,7.87,,NA,,NA,1751.8,0.03,0.06,0.5,2.2,1363,863,432,24,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,mwinn,jjenkins
ESF0811B0026,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESF0811B0291,ESF0811B0289,Replicate Sample,504,8/24/2011 8:16,8/24/2011 8:42,8/24/2011,8:16:00,,,,,FALSE,OL JF NI,NA,CLR,0.89,20.9,8.63,NA,129,7.87,,NA,,NA,1751.8,0.03,0.06,0.5,2.2,1363,863,432,24,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,mwinn,jjenkins
ESF0811B0026,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0811B0292,ESF0811B0290,Replicate Sample,503,8/24/2011 10:11,8/24/2011 10:20,8/24/2011,10:11:00,,,,,FALSE,OL JF NI,NA,CLR,0.13,22.8,7.13,NA,276,8.1,,NA,,NA,1845,0.04,0.09,0.21,0.6,1358,933,424,19.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,oloya,jjenkins
ESF0811B0026,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0811B0290,0,Normal Sample,503,8/24/2011 10:11,8/24/2011 10:20,8/24/2011,10:11:00,,,,,FALSE,OL JF NI,NA,CLR,0.13,22.8,7.13,NA,276,8.1,,NA,,NA,1845,0.04,0.09,0.21,0.6,1358,933,424,19.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,oloya,jjenkins
ESF0911B0027,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESF0911B0295,ESF0911B0293,Replicate Sample,555,9/7/2011 8:18,9/7/2011 8:30,9/7/2011,8:18:00,,,,,FALSE,"JF, MV, NI",NA,CLR,0.86,20.3,9.58,NA,135,8.19,,NA,,NA,1692,0.04,0.05,0.33,2.2,1227.4,854.5,434.5,16.33,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESF0911B0027,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESF0911B0293,0,Normal Sample,555,9/7/2011 8:18,9/7/2011 8:30,9/7/2011,8:18:00,,,,,FALSE,"JF, MV, NI",NA,CLR,0.86,20.3,9.58,NA,135,8.19,,NA,,NA,1692,0.04,0.05,0.33,2.2,1227.4,854.5,434.5,16.33,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESF0911B0027,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0911B0296,ESF0911B0294,Replicate Sample,554,9/7/2011 10:15,9/7/2011 10:25,9/7/2011,10:15:00,,,,,FALSE,"JF, MV, NI",NA,CLR,0.22,22.8,5.88,NA,637,7.95,,NA,,NA,1827,0.04,0.17,0.3,0.89,1389.6,926.4,446.5,18.29,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESF0911B0027,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESF0911B0294,0,Normal Sample,554,9/7/2011 10:15,9/7/2011 10:25,9/7/2011,10:15:00,,,,,FALSE,"JF, MV, NI",NA,CLR,0.22,22.8,5.88,NA,637,7.95,,NA,,NA,1827,0.04,0.17,0.3,0.89,1389.6,926.4,446.5,18.29,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC0911B0001,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESC0911B0001,0,Normal Sample,506,9/20/2011 8:10,9/20/2011 8:20,9/20/2011,8:10:00,,,,,FALSE,"JF,NI,MV",NA,CLR,0.88,19.3,9.46,NA,132,8.12,,NA,,NA,1689.2,0.03,0.05,0.34,2.14,1264.6,855.6,429.5,16.52,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC0911B0001,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESC0911B0003,ESC0911B0001,Replicate Sample,506,9/20/2011 8:10,9/20/2011 8:20,9/20/2011,8:10:00,,,,,FALSE,"JF,NI,MV",NA,CLR,0.88,19.3,9.46,NA,132,8.12,,NA,,NA,1689.2,0.03,0.05,0.34,2.14,1264.6,855.6,429.5,16.52,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC0911B0001,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESC0911B0002,0,Normal Sample,505,9/20/2011 10:24,9/20/2011 10:28,9/20/2011,10:24:00,,,,,FALSE,"JF,NI,MV",NA,CLR,0.28,22.4,6.74,NA,800,8,,NA,,NA,1796.5,0.06,0.15,0.26,1.13,1370,897,447,17.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Flood tide - boat positioned facing downstream,,nikemiyagi,jjenkins
ESC0911B0001,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESC0911B0004,ESC0911B0002,Replicate Sample,505,9/20/2011 10:24,9/20/2011 10:28,9/20/2011,10:24:00,,,,,FALSE,"JF,NI,MV",NA,CLR,0.28,22.4,6.74,NA,800,8,,NA,,NA,1796.5,0.06,0.15,0.26,1.13,1370,897,447,17.5,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Flood tide - boat positioned facing downstream,,nikemiyagi,jjenkins
ESC1011B0002,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESC1011B0005,0,Normal Sample,557,10/6/2011 8:04,10/6/2011 8:04,10/6/2011,8:04:00,,,,,FALSE,"MV, KR, NI",NA,RAN,1.04,15.1,9.95,NA,89,8.21,,NA,,NA,128.5,0.02,0.04,0.44,1.95,96,64.38,32.47,1.93,Depth 4 is the max pole length,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC1011B0002,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESC1011B0007,ESC1011B0005,Replicate Sample,557,10/6/2011 8:04,10/6/2011 8:04,10/6/2011,8:04:00,,,,,FALSE,"MV, KR, NI",NA,RAN,1.04,15.1,9.95,NA,89,8.21,,NA,,NA,128.5,0.02,0.04,0.44,1.95,96,64.38,32.47,1.93,Depth 4 is the max pole length,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC1011B0002,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESC1011B0008,ESC1011B0006,Replicate Sample,556,10/6/2011 9:53,10/6/2011 9:53,10/6/2011,9:53:00,,,,,FALSE,"KR, MV, NI",NA,CLD,0.28,18.3,6.93,NA,653,8.01,,NA,,NA,692.5,0.01,0.04,0.26,0.94,519.6,349.1,172.6,6.98,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC1011B0002,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESC1011B0006,0,Normal Sample,556,10/6/2011 9:53,10/6/2011 9:53,10/6/2011,9:53:00,,,,,FALSE,"KR, MV, NI",NA,CLD,0.28,18.3,6.93,NA,653,8.01,,NA,,NA,692.5,0.01,0.04,0.26,0.94,519.6,349.1,172.6,6.98,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC1011B0026,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESC1011B0291,ESC1011B0289,Replicate Sample,559,10/19/2011 8:12,10/19/2011 8:12,10/19/2011,8:12:00,,,,,FALSE,"JF, MV",NA,CLR,1.45,17.1,9.38,NA,100,7.98,,NA,,NA,1617.1,0.03,0.05,0.19,2.52,1208,817,409,40.37,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC1011B0026,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESC1011B0289,0,Normal Sample,559,10/19/2011 8:12,10/19/2011 8:12,10/19/2011,8:12:00,,,,,FALSE,"JF, MV",NA,CLR,1.45,17.1,9.38,NA,100,7.98,,NA,,NA,1617.1,0.03,0.05,0.19,2.52,1208,817,409,40.37,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESC1011B0026,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESC1011B0292,ESC1011B0290,Replicate Sample,558,10/19/2011 10:30,10/19/2011 10:30,10/19/2011,10:30:00,,,,,FALSE,"JF, MV",NA,CLR,0.19,19.3,7.72,NA,599,8,,NA,,NA,1884.3,0.04,0.12,0.21,0.69,1478.7,965.7,465.7,18.48,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Strong reverse / Flood tide,,nikemiyagi,jjenkins
ESC1011B0026,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESC1011B0290,0,Normal Sample,558,10/19/2011 10:30,10/19/2011 10:30,10/19/2011,10:30:00,,,,,FALSE,"JF, MV",NA,CLR,0.19,19.3,7.72,NA,599,8,,NA,,NA,1884.3,0.04,0.12,0.21,0.69,1478.7,965.7,465.7,18.48,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Strong reverse / Flood tide,,nikemiyagi,jjenkins
ESG1111B0001,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESG1111B0001,0,Normal Sample,560,11/2/2011 8:15,11/2/2011 8:15,11/2/2011,8:15:00,,,,,FALSE,"JF, NI, MV",NA,CLR,1.69,13.6,10.2,NA,94,8.18,,NA,,NA,1284.5,0.02,0.05,0.1,2.4,969.6,643,315.8,22.03,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0001,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESG1111B0003,ESG1111B0001,Replicate Sample,560,11/2/2011 8:15,11/2/2011 8:15,11/2/2011,8:15:00,,,,,FALSE,"JF, NI, MV",NA,CLR,1.69,13.6,10.2,NA,94,8.18,,NA,,NA,1284.5,0.02,0.05,0.1,2.4,969.6,643,315.8,22.03,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0001,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESG1111B0004,ESG1111B0002,Replicate Sample,561,11/2/2011 10:12,11/2/2011 10:12,11/2/2011,10:12:00,,,,,FALSE,"MV, JF, NI",NA,CLR,0.26,14.2,8.15,NA,526,7.97,,NA,,NA,1895,0.03,0.09,0.21,0.84,1430,953,468.8,19.4,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0001,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESG1111B0002,0,Normal Sample,561,11/2/2011 10:12,11/2/2011 10:12,11/2/2011,10:12:00,,,,,FALSE,"MV, JF, NI",NA,CLR,0.26,14.2,8.15,NA,526,7.97,,NA,,NA,1895,0.03,0.09,0.21,0.84,1430,953,468.8,19.4,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0002,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESG1111B0007,ESG1111B0005,Replicate Sample,562,11/15/2011 8:07,11/15/2011 8:07,11/15/2011,8:07:00,,,,,FALSE,"JF, MV, NI",NA,CLR,1.3,12.5,10.61,NA,102,8.3,,NA,,NA,1642.3,0.05,0.07,0.41,2.35,1201.9,814.8,412.2,38.1,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0002,Yolo Bypass 2011,YBFMP,SHR,SHER,A0200000,ESG1111B0005,0,Normal Sample,562,11/15/2011 8:07,11/15/2011 8:07,11/15/2011,8:07:00,,,,,FALSE,"JF, MV, NI",NA,CLR,1.3,12.5,10.61,NA,102,8.3,,NA,,NA,1642.3,0.05,0.07,0.41,2.35,1201.9,814.8,412.2,38.1,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0002,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESG1111B0008,ESG1111B0006,Replicate Sample,563,11/15/2011 10:18,11/15/2011 10:18,11/15/2011,10:18:00,,,,,FALSE,"MV, JF, NI",NA,CLR,0.29,11.9,7.61,NA,412,7.91,,NA,,NA,1321.6,0.06,0.19,0.24,0.81,957.2,654.8,338.9,13,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
ESG1111B0002,Yolo Bypass 2011,YBFMP,STTD,Toe Drain at STTD,A0D82120386,ESG1111B0006,0,Normal Sample,563,11/15/2011 10:18,11/15/2011 10:18,11/15/2011,10:18:00,,,,,FALSE,"MV, JF, NI",NA,CLR,0.29,11.9,7.61,NA,412,7.91,,NA,,NA,1321.6,0.06,0.19,0.24,0.81,957.2,654.8,338.9,13,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,nikemiyagi,jjenkins
