"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","NoCatch","OrganismCode","LowestTaxon","Parent","ForkLength","TotalLength","Weight","Sex","Spawning.Condition","MarkCode","Race","StageCode","Dead","CWTSample","Genetic.Sample","Direct.Take","Indirect.Take","FishTagID","Count","FishIDComments","CWT_TagCode","CWTComments","GeneticID1","Prob1","GeneticID2","Prob2","FishTagID2","SalmComments","numChrom","V.shape","GeneticID","qDS","qLFS","qWAG","GenotypeRun","FishTagID3","SmeltComments"
"93",1850,"06/30/2003","11:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","Yes","FALSE","FALSE","FALSE","FALSE","","10","","","","","","","","","","","","","","","","","",""
"94",1914,"06/04/2004","11:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"95",1914,"06/04/2004","11:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"96",1914,"06/04/2004","11:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"97",1915,"06/07/2004","11:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","33","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"98",1915,"06/07/2004","11:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","6","","","","","","","","","","","","","","","","","",""
"99",103,"06/09/2004","11:15:00","AL1","A0D83271352","BSEIN","SEIN50","1","","","","","5","2","1.2","12","RIP","GRV","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"100",1917,"06/09/2004","15:45:00","STTD","A0D82120386","RSTR","","","","","","","","","","","","","YSI not functioning","","N","AMS","sapidissima","Alosa","33","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"101",1917,"06/09/2004","15:45:00","STTD","A0D82120386","RSTR","","","","","","","","","","","","","YSI not functioning","","N","AMS","sapidissima","Alosa","35","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"102",1918,"06/11/2004","11:35:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"103",1918,"06/11/2004","11:35:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"104",1920,"06/16/2004","11:08:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"105",1920,"06/16/2004","11:08:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"106",1920,"06/16/2004","11:08:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"107",1921,"06/18/2004","11:10:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","33","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"108",1922,"06/22/2004","10:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"109",1922,"06/22/2004","10:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"110",1922,"06/22/2004","10:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"111",1923,"06/23/2004","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"112",1923,"06/23/2004","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"113",1924,"06/25/2004","11:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"114",1924,"06/25/2004","11:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"115",1924,"06/25/2004","11:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"116",1925,"06/28/2004","11:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"117",1925,"06/28/2004","11:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"118",1925,"06/28/2004","11:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"119",1926,"06/30/2004","12:46:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","Last pull of the season","","N","AMS","sapidissima","Alosa","32","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"120",1926,"06/30/2004","12:46:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","Last pull of the season","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"121",1926,"06/30/2004","12:46:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","Last pull of the season","","N","AMS","sapidissima","Alosa","31","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"122",1927,"10/22/2004","10:40:00","BL4","A0D82131385","BSEIN","SEIN50","2","","","","","20","4","1","80","RIP","MUD","","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"123",1927,"10/22/2004","10:40:00","BL4","A0D82131385","BSEIN","SEIN50","2","","","","","20","4","1","80","RIP","MUD","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"124",2005,"06/15/2005","10:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","hard to ID GSN vs. HCH","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"125",2007,"06/17/2005","12:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","23","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"126",2007,"06/17/2005","12:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"127",2007,"06/17/2005","12:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"128",2465,"05/31/2006","11:18:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","Many shad 20-25 mm long.","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"129",2470,"06/05/2006","10:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","6","","","","","","","","","","","","","","","","","",""
"130",2470,"06/05/2006","10:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"131",2470,"06/05/2006","10:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"132",2658,"05/29/2007","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"133",2658,"05/29/2007","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"134",2658,"05/29/2007","10:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"135",2978,"05/21/2008","12:45:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","cone not spinning due to log","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"136",2981,"05/27/2008","13:20:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"137",3005,"05/30/2008","10:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"138",3005,"05/30/2008","10:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","37","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"139",3005,"05/30/2008","10:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"140",3005,"05/30/2008","10:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"141",3005,"05/30/2008","10:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"142",3005,"05/30/2008","10:40:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","24","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"143",3006,"06/02/2008","10:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","pulled cone due to number dsm","","N","AMS","sapidissima","Alosa","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"144",3006,"06/02/2008","10:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","pulled cone due to number dsm","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"145",3006,"06/02/2008","10:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","pulled cone due to number dsm","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","5","","","","","","","","","","","","","","","","","",""
"146",3006,"06/02/2008","10:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","pulled cone due to number dsm","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"147",3006,"06/02/2008","10:25:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","pulled cone due to number dsm","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"148",3011,"06/10/2008","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","26","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"149",3011,"06/10/2008","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","23","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"150",3011,"06/10/2008","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","27","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","5","","","","","","","","","","","","","","","","","",""
"151",3011,"06/10/2008","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","28","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","4","","","","","","","","","","","","","","","","","",""
"152",3011,"06/10/2008","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","25","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
"153",3011,"06/10/2008","09:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","N","AMS","sapidissima","Alosa","30","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","3","","","","","","","","","","","","","","","","","",""
"154",3033,"06/11/2008","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","windy","","N","AMS","sapidissima","Alosa","29","","","","","n/p","n/p","n/p","No","FALSE","FALSE","FALSE","FALSE","","2","","","","","","","","","","","","","","","","","",""
