"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","OrganismCode","LowestTaxon","Parent","Count","FishIDComments"
"169",2134,"04/16/1998","09:31:00","YB","A0D83391379","BSEIN","SEINENCL","2","","","","","15","9","","","","MUD","","","UNID","unidentified","unidentified","9",""
"170",2135,"04/16/1998","10:01:00","YB","A0D83391379","BSEIN","SEIN50","2","","","","","15","12","","","","MUD","","","UNID","unidentified","unidentified","20",""
"171",958,"04/16/1998","10:33:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","524",""
"172",958,"04/16/1998","10:33:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","TFS","petenense","Dorosoma","1",""
"173",2136,"04/17/1998","09:37:00","YB","A0D83391379","BSEIN","SEINENCL","1","","","","","15","9","","","NV","MUD","","","TFS","petenense","Dorosoma","21",""
"174",2137,"04/17/1998","09:45:00","YB","A0D83391379","BSEIN","SEINENCL","1","","","","","15","9","","","NV","MUD","","","TFS","petenense","Dorosoma","6",""
"175",2139,"04/17/1998","10:06:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","TFS","petenense","Dorosoma","33",""
"176",2140,"04/17/1998","10:20:00","YB","A0D83391379","BSEIN","SEINENCL","1","","","","","9","15","","","NV","MUD","","","TFS","petenense","Dorosoma","20",""
"177",1336,"04/17/1998","10:27:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","191",""
"178",2141,"04/17/1998","10:30:00","YB","A0D83391379","BSEIN","SEINENCL","1","","","","","9","15","","","NV","MUD","","","TFS","petenense","Dorosoma","4",""
"179",2143,"04/17/1998","11:52:00","YB","A0D83391379","BSEIN","SEINENCL","1","","","","","15","9","","","","MUD","","","TFS","petenense","Dorosoma","8",""
"180",1337,"04/19/1998","11:23:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","9",""
"181",1337,"04/19/1998","11:23:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","70",""
"182",2150,"04/20/1998","13:36:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","NV","MUD","","","BGS","macrochirus","Lepomis","24",""
"183",2150,"04/20/1998","13:36:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","NV","MUD","","","FHM","promelas","Pimephales","39",""
"184",1340,"04/21/1998","11:00:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","26",""
"185",1341,"04/22/1998","12:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","MQF","affinis","Gambusia","1",""
"186",1341,"04/22/1998","12:15:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","215",""
"187",1342,"04/23/1998","11:00:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","86",""
"188",1343,"04/24/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","3",""
"189",1345,"04/27/1998","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","2",""
"190",1345,"04/27/1998","10:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SAPM","grandis","Ptychocheilus","2",""
"191",342,"04/27/1998","12:20:00","PCS","A0S82801355","BSEIN","SEIN50","1","","","","","15","8","","","NV","MUD","","","SPLT","macrolepidotus","Pogonichthys","4",""
"192",343,"04/27/1998","12:50:00","PCS","A0S82801355","BSEIN","SEIN50","1","","","","","15","12","","","AG","MUD","","","SAPM","grandis","Ptychocheilus","8",""
"193",343,"04/27/1998","12:50:00","PCS","A0S82801355","BSEIN","SEIN50","1","","","","","15","12","","","AG","MUD","","","TFS","petenense","Dorosoma","46",""
"194",344,"04/27/1998","13:30:00","PCS","A0S82801355","BSEIN","SEINENCL","1","","","","","15","9","","","AG","MUD","","","SASU","occidentalis","Catostomus","11",""
"195",344,"04/27/1998","13:30:00","PCS","A0S82801355","BSEIN","SEINENCL","1","","","","","15","9","","","AG","MUD","","","SPLT","macrolepidotus","Pogonichthys","4",""
"196",1346,"04/28/1998","10:35:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","2",""
"197",1346,"04/28/1998","10:35:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","","","SAPM","grandis","Ptychocheilus","4",""
"198",1346,"04/28/1998","10:35:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","1",""
"199",1154,"04/29/1998","09:56:00","SB1","A0D83631339","BSEIN","SEIN50","1","","","","","","","","","","PAV","","","SAPM","grandis","Ptychocheilus","2",""
"200",1154,"04/29/1998","09:56:00","SB1","A0D83631339","BSEIN","SEIN50","1","","","","","","","","","","PAV","","","TFS","petenense","Dorosoma","10",""
"201",1154,"04/29/1998","09:56:00","SB1","A0D83631339","BSEIN","SEIN50","1","","","","","","","","","","PAV","","","CHN","tshawytscha","Oncorhynchus","1489",""
"202",1347,"04/29/1998","12:05:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","2",""
"203",1347,"04/29/1998","12:05:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","25",""
"204",1347,"04/29/1998","12:05:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","SAPM","grandis","Ptychocheilus","1",""
"205",1155,"04/29/1998","12:18:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","RSN","lutrensis","Cyprinella","8",""
"206",1155,"04/29/1998","12:18:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","GSF","cyanellus","Lepomis","57",""
"207",1155,"04/29/1998","12:18:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","FHM","promelas","Pimephales","18",""
"208",1155,"04/29/1998","12:18:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","TFS","petenense","Dorosoma","617",""
"209",1155,"04/29/1998","12:18:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","CHN","tshawytscha","Oncorhynchus","345",""
"210",1155,"04/29/1998","12:18:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","BGS","macrochirus","Lepomis","25",""
"211",1156,"04/29/1998","12:20:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","FHM","promelas","Pimephales","6",""
"212",1156,"04/29/1998","12:20:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","TFS","petenense","Dorosoma","35",""
"213",1156,"04/29/1998","12:20:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","CHN","tshawytscha","Oncorhynchus","37",""
"214",1156,"04/29/1998","12:20:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","GSF","cyanellus","Lepomis","11",""
"215",1156,"04/29/1998","12:20:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","BGS","macrochirus","Lepomis","4",""
"216",1157,"04/29/1998","12:22:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","BGS","macrochirus","Lepomis","2",""
"217",1157,"04/29/1998","12:22:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","CHN","tshawytscha","Oncorhynchus","3",""
"218",1157,"04/29/1998","12:22:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","FHM","promelas","Pimephales","6",""
"219",1157,"04/29/1998","12:22:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","RSN","lutrensis","Cyprinella","2",""
"220",1157,"04/29/1998","12:22:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","GSF","cyanellus","Lepomis","2",""
"221",1157,"04/29/1998","12:22:00","SB1","A0D83631339","BSEIN","SEINENCL","1","","","","","38","6","","","","PAV","","","TFS","petenense","Dorosoma","6",""
"222",1348,"04/30/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SAPM","grandis","Ptychocheilus","1",""
"223",1348,"04/30/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","104",""
"224",1348,"04/30/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","6",""
"225",1349,"05/01/1998","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","33",""
"226",1349,"05/01/1998","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","LMB","salmoides","Micropterus","7",""
"227",1349,"05/01/1998","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","SASU","occidentalis","Catostomus","42",""
"228",1349,"05/01/1998","10:30:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","4",""
"229",252,"05/05/1998","10:40:00","LIS","B9D82851352","BSEIN","SEIN50","2","","","","","15","15","","","NV","MUD","","","UNID","unidentified","unidentified","8",""
"230",254,"05/05/1998","11:35:00","LIS","B9D82851352","BSEIN","SEIN50","2","","","","","15","15","","","NV","AVG","","","UNID","unidentified","unidentified","3",""
"231",1351,"05/05/1998","11:39:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","3",""
"232",1352,"05/06/1998","11:50:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","12",""
"233",1352,"05/06/1998","11:50:00","STTD","A0D82120386","RSTR","RSTR8","3","","Check","","","","","","","","","","","LMB","salmoides","Micropterus","25",""
"234",1353,"05/07/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SASU","occidentalis","Catostomus","5",""
"235",1353,"05/07/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","LMB","salmoides","Micropterus","2",""
"236",1353,"05/07/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","2",""
"237",1353,"05/07/1998","10:50:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","38",""
"238",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","SAPM","grandis","Ptychocheilus","3",""
"239",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","LMB","salmoides","Micropterus","2",""
"240",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","SASU","occidentalis","Catostomus","11",""
"241",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","164",""
"242",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","1",""
"243",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","C","carpio","Cyprinus","1",""
"244",1354,"05/08/1998","12:50:00","STTD","A0D82120386","RSTR","RSTR8","2","","Pull","","","","","","","","","","","TFS","petenense","Dorosoma","3",""
"245",1356,"05/12/1998","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","162",""
"246",1356,"05/12/1998","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","PRS","asper","Cottus","1",""
"247",1356,"05/12/1998","10:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","GF","auratus","Carassius","4",""
"248",1357,"05/13/1998","11:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","GF","auratus","Carassius","12",""
"249",1359,"05/15/1998","10:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","PRS","asper","Cottus","1",""
"250",1359,"05/15/1998","10:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","TFS","petenense","Dorosoma","1",""
"251",1359,"05/15/1998","10:55:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","7",""
"252",1361,"05/19/1998","09:40:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","GF","auratus","Carassius","11",""
"253",1361,"05/19/1998","09:40:00","STTD","A0D82120386","RSTR","RSTR8","3","","Pull","","","","","","","","","","","PRS","asper","Cottus","1",""
"254",1363,"05/21/1998","10:24:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","20",""
"255",1363,"05/21/1998","10:24:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","GF","auratus","Carassius","21",""
"256",1364,"05/22/1998","11:07:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","515",""
"257",1364,"05/22/1998","11:07:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","CHN","tshawytscha","Oncorhynchus","1",""
"258",1364,"05/22/1998","11:07:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","GF","auratus","Carassius","68",""
"259",1366,"05/28/1998","10:25:00","STTD","A0D82120386","RSTR","RSTR8","2","","Check","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","6",""
"260",1367,"05/29/1998","11:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","GF","auratus","Carassius","2",""
"261",1367,"05/29/1998","11:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","LMB","salmoides","Micropterus","6",""
"262",1379,"06/11/1998","12:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","240",""
"263",1379,"06/11/1998","12:45:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SAPM","grandis","Ptychocheilus","1",""
"264",1206,"06/12/1998","09:40:00","BL4","A0D82131385","BSEIN","SEIN50","1","","","","","30","9","","","","PAV","","","RSN","lutrensis","Cyprinella","102",""
"265",145,"06/12/1998","10:06:00","FW1","A0D844101381","BSEIN","SEIN50","2","","","","","11","4","","","NV","AVG","","","GSN","crysoleucas","Notemigonus","157",""
"266",146,"06/12/1998","10:23:00","FW1","A0D844101381","BSEIN","SEIN50","2","","","","","4","8","","","NV","AVG","","","GSN","crysoleucas","Notemigonus","25",""
"267",1381,"06/12/1998","15:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SCB","microlepidotus","Orthodon","19",""
"268",1381,"06/12/1998","15:26:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","53",""
"269",1383,"06/15/1998","12:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SCB","microlepidotus","Orthodon","144",""
"270",2167,"06/15/1998","14:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","MSS","beryllina","Menidia","1445",""
"271",2167,"06/15/1998","14:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","TFS","petenense","Dorosoma","189",""
"272",2167,"06/15/1998","14:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","MQF","affinis","Gambusia","16",""
"273",2167,"06/15/1998","14:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","SCB","microlepidotus","Orthodon","174",""
"274",2167,"06/15/1998","14:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","RSN","lutrensis","Cyprinella","449",""
"275",2167,"06/15/1998","14:30:00","YB","A0D83391379","BSEIN","SEIN50","1","","","","","15","15","","","","MUD","","","C","carpio","Cyprinus","640",""
"276",1158,"06/16/1998","09:50:00","SB1","A0D83631339","BSEIN","SEIN50","1","","","","","10","15","","","NV","MUD","","","GSN","crysoleucas","Notemigonus","8",""
"277",1158,"06/16/1998","09:50:00","SB1","A0D83631339","BSEIN","SEIN50","1","","","","","10","15","","","NV","MUD","","","TFS","petenense","Dorosoma","3",""
"278",1385,"06/16/1998","14:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SPLT","macrolepidotus","Pogonichthys","1",""
"279",1385,"06/16/1998","14:21:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SCB","microlepidotus","Orthodon","35",""
"280",1387,"06/17/1998","12:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","SCB","microlepidotus","Orthodon","46",""
"281",1387,"06/17/1998","12:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","TFS","petenense","Dorosoma","46",""
"282",1387,"06/17/1998","12:05:00","STTD","A0D82120386","RSTR","RSTR8","1","","Check","","","","","","","","","","","C","carpio","Cyprinus","315",""
"283",1388,"06/18/1998","12:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","SCB","microlepidotus","Orthodon","1026",""
"284",1388,"06/18/1998","12:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MSS","beryllina","Menidia","1",""
"285",1388,"06/18/1998","12:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","MQF","affinis","Gambusia","1",""
"286",1388,"06/18/1998","12:30:00","STTD","A0D82120386","RSTR","RSTR8","1","","Pull","","","","","","","","","","","GSN","crysoleucas","Notemigonus","4",""
