"","SampleID","SampleDate","SampleTime","StationCode","SampleMethod","OrganismCode","Race","ForkLength","Weight","SampleDate.diet","SampleTime.diet","StationCode.diet","Gear.diet","Race.diet","ForkLength.diet","ForkLengthLabel","Weight.diet","WeightLabel","Fullness","Digestion","WeightStomachFull","WeightStomachEmpty","PreyTaxa","LifeStage","HigherTaxa","PreyCount","WeightPrey","StomachBrokenDamaged","StomachComments","ProcessedBy","QAQCBy","FishTagID"
"125","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Acanthocyclops sp","adult","Cyclopoida","1","0","","","as","","2012-058S"
"126","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Alona sp","unidentified","Cladocera","12","0","","","as","","2012-058S"
"127","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Moina sp","unidentified","Cladocera","1","0","","","as","","2012-058S"
"128","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Chydorus sp","unidentified","Cladocera","2","0","","","as","","2012-058S"
"129","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Ceriodaphnia sp","unidentified","Cladocera","6","0","","","as","","2012-058S"
"130","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Unidentified matter","male","","","4e-04","","","as","","2012-058S"
"131","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Pseudodiaptomus forbesi","male","Calanoida","1","0","","","as","","2012-058S"
"132","4927","07/19/2012","08:15:00","AL1","BSEIN","DSM","n/p","37","","07/19/2012","","","","","37","","0.1427","","4","4","0.0042","0.0027","Pseudodiaptomus forbesi","copepodid","Calanoida","1","0","","","as","","2012-058S"
"133","5331","04/30/2013","10:00:00","STTD","RSTR","DSM","n/p","42","","04/13/2016","","","","","42","","0.1905","","1","1","broken","","Empty","","","","","","","as","","2013-040S"
"134","5333","05/01/2013","14:34:00","STTD","RSTR","DSM","n/p","36","","04/13/2016","","","","","36","","0.0992","","2","5","0.0011","","Acanthocyclops sp","adult","Cyclopoida","3","0","","","as","","2013-041S"
"135","5333","05/01/2013","14:34:00","STTD","RSTR","DSM","n/p","36","","04/13/2016","","","","","36","","0.0992","","2","5","0.0011","","Eucyclops sp","adult","Cyclopoida","2","0","","","as","","2013-041S"
"136","5333","05/01/2013","14:34:00","STTD","RSTR","DSM","n/p","34","","04/13/2016","","","","","34","","0.1052","","1","1","0.0013","","Empty","","","","","","","as","","2013-042S"
"137","5349","05/08/2013","10:30:00","AL4","BSEIN","DSM","n/p","36","","04/13/2016","","","","","36","","0.0948","","1","1","broken","","Empty","","","","","","","as","","2013-051S"
"138","5346","05/08/2013","13:20:00","STTD","RSTR","DSM","n/p","37","","04/13/2016","","","","","37","","0.999","","1","1","0.0012","","Empty","","","","","","","as","","2013-049S"
"139","5346","05/08/2013","13:20:00","STTD","RSTR","DSM","n/p","32","","04/13/2016","","","","","32","","0.887","","4","5","0.005","","Pseudodiaptomus forbesi","female","Calanoida","31","0.0013","","","as","","2013-050S"
"140","5346","05/08/2013","13:20:00","STTD","RSTR","DSM","n/p","32","","04/13/2016","","","","","32","","0.887","","4","5","0.005","","Pseudodiaptomus forbesi","male","Calanoida","8","2e-04","","","as","","2013-050S"
"141","5346","05/08/2013","13:20:00","STTD","RSTR","DSM","n/p","32","","04/13/2016","","","","","32","","0.887","","4","5","0.005","","Pseudodiaptomus forbesi","copepodid","Calanoida","3","0","","","as","","2013-050S"
"142","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.0831","","2","6","broken","","Pseudodiaptomus forbesi","female","Calanoida","2","0","","","as","","2013-059S"
"143","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","35","","04/12/2016","","","","","35","","0.137","","4","6","0.0055","","Pseudodiaptomus forbesi","female","Calanoida","8","0","","","as","","2013-060S"
"144","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","35","","04/12/2016","","","","","35","","0.137","","4","6","0.0055","","Pseudodiaptomus forbesi","male","Calanoida","3","0","","","as","","2013-060S"
"145","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","35","","04/12/2016","","","","","35","","0.137","","4","6","0.0055","","Pseudodiaptomus forbesi","copepodid","Calanoida","3","0","","","as","","2013-060S"
"146","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2909","","2","6","0.0053","","Sinocalanus doerrii","adult","Calanoida","1","0","","","as","","2013-061S"
"147","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2909","","2","6","0.0053","","Pseudodiaptomus forbesi","female","Calanoida","1","0","","","as","","2013-061S"
"148","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2909","","2","6","0.0053","","Pseudodiaptomus forbesi","male","Calanoida","2","0","","","as","","2013-061S"
"149","5354","05/10/2013","10:03:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2909","","2","6","0.0053","","Pseudodiaptomus forbesi","copepodid","Calanoida","1","0","","","as","","2013-061S"
"150","5361","05/14/2013","10:00:00","STTD","RSTR","DSM","n/p","39","","04/12/2016","","","","","39","","0.1323","","1","1","broken","","Empty","","","","","","","as","","2013-062S"
"151","5361","05/14/2013","10:00:00","STTD","RSTR","DSM","n/p","36","","04/12/2016","","","","","36","","0.1133","","1","1","broken","","Empty","","","","","","","as","","2013-063S"
"152","5367","05/21/2013","08:35:00","STTD","RSTR","DSM","n/p","33","","04/12/2016","","","","","33","","0.1176","","2","6","0.0027","","Sinocalanus doerrii","adult","Calanoida","1","1e-04","","","as","","2013-065S"
"153","5367","05/21/2013","08:35:00","STTD","RSTR","DSM","n/p","39","","04/12/2016","","","","","39","","0.1742","","2","2","0.0022","","Pseudodiaptomus forbesi","female","Calanoida","1","0","","","as","","2013-066S"
"154","5367","05/21/2013","08:35:00","STTD","RSTR","DSM","n/p","39","","04/12/2016","","","","","39","","0.1742","","2","2","0.0022","","Unidentified matter","","","","4e-04","","","as","","2013-066S"
"155","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","39","","04/12/2016","","","","","39","","0.1585","","4","5","0.0053","","Pseudodiaptomus forbesi","female","Calanoida","6","3e-04","","","as","","2013-070S"
"156","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","39","","04/12/2016","","","","","39","","0.1585","","4","5","0.0053","","Pseudodiaptomus forbesi","male","Calanoida","8","2e-04","","","as","","2013-070S"
"157","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","39","","04/12/2016","","","","","39","","0.1585","","4","5","0.0053","","Pseudodiaptomus forbesi","copepodid","Calanoida","7","0","","","as","","2013-070S"
"158","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","50","","04/12/2016","","","","","50","","0.3629","","5","5","0.0095","","Pseudodiaptomus forbesi","female","Calanoida","26","7e-04","","","as","","2013-071S"
"159","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","50","","04/12/2016","","","","","50","","0.3629","","5","5","0.0095","","Pseudodiaptomus forbesi","male","Calanoida","34","8e-04","","","as","","2013-071S"
"160","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","50","","04/12/2016","","","","","50","","0.3629","","5","5","0.0095","","Pseudodiaptomus forbesi","copepodid","Calanoida","8","0","","","as","","2013-071S"
"161","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","50","","04/12/2016","","","","","50","","0.3629","","5","5","0.0095","","Sinocalanus doerrii","adult","Calanoida","1","1e-04","","","as","","2013-071S"
"162","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","50","","04/12/2016","","","","","50","","0.3629","","5","5","0.0095","","Unidentified matter","","","","2e-04","","","as","","2013-071S"
"163","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.1206","","5","6","0.0048","","Pseudodiaptomus forbesi","female","Calanoida","24","7e-04","","","as","","2013-072S"
"164","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.1206","","5","6","0.0048","","Pseudodiaptomus forbesi","male","Calanoida","5","1e-04","","","as","","2013-072S"
"165","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.1206","","5","6","0.0048","","Sinocalanus doerrii","copepodid","Calanoida","2","0","","","as","","2013-072S"
"166","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","36","","04/12/2016","","","","","36","","0.1932","","2","5","0.0049","","Sinocalanus doerrii","adult","Calanoida","2","0","","","as","","2013-073S"
"167","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","36","","04/12/2016","","","","","36","","0.1932","","2","5","0.0049","","Pseudodiaptomus forbesi","male","Calanoida","7","1e-04","","","as","","2013-073S"
"168","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","36","","04/12/2016","","","","","36","","0.1932","","2","5","0.0049","","Pseudodiaptomus forbesi","female","Calanoida","1","0","","","as","","2013-073S"
"169","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","36","","04/12/2016","","","","","36","","0.1932","","2","5","0.0049","","Pseudodiaptomus forbesi","copepodid","Calanoida","1","0","","","as","","2013-073S"
"170","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","36","","04/12/2016","","","","","36","","0.1932","","2","5","0.0049","","Plant matter","","","","0","","","as","","2013-073S"
"171","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","38","","04/12/2016","","","","","38","","0.1515","","5","6","0.0058","","Pseudodiaptomus forbesi","female","Calanoida","28","0.001","","","as","","2013-074S"
"172","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","38","","04/12/2016","","","","","38","","0.1515","","5","6","0.0058","","Pseudodiaptomus forbesi","male","Calanoida","33","3e-04","","","as","","2013-074S"
"173","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","38","","04/12/2016","","","","","38","","0.1515","","5","6","0.0058","","Pseudodiaptomus forbesi","copepodid","Calanoida","3","1e-04","","","as","","2013-074S"
"174","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","38","","04/12/2016","","","","","38","","0.1515","","5","6","0.0058","","Sinocalanus doerrii","adult","Calanoida","7","3e-04","","","as","","2013-074S"
"175","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","38","","04/12/2016","","","","","38","","0.1298","","","","broken","","","","","","","broken","Dried out, not identifiable","as","","2013-075S"
"176","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.1148","","2","5","broken","","Pseudodiaptomus forbesi","male","Calanoida","2","0","","","as","","2013-076S"
"177","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.1148","","2","5","broken","","Pseudodiaptomus forbesi","female","Calanoida","1","0","","","as","","2013-076S"
"178","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","37","","04/12/2016","","","","","37","","0.1148","","2","5","broken","","Pseudodiaptomus forbesi","copepodid","Calanoida","2","0","","","as","","2013-076S"
"179","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.104","","3","5","0.003","","Pseudodiaptomus forbesi","copepodid","Calanoida","2","0","","","as","","2013-077S"
"180","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.104","","3","5","0.003","","Pseudodiaptomus forbesi","male","Calanoida","4","1e-04","","","as","","2013-077S"
"181","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.104","","3","5","0.003","","Pseudodiaptomus forbesi","female","Calanoida","3","0","","","as","","2013-077S"
"182","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2194","","3","4","0.0038","","Pseudodiaptomus forbesi","female","Calanoida","2","0","","","as","","2013-078S"
"183","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2194","","3","4","0.0038","","Pseudodiaptomus forbesi","male","Calanoida","5","2e-04","","","as","","2013-078S"
"184","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.2194","","3","4","0.0038","","Pseudodiaptomus forbesi","copepodid","Calanoida","2","0","","","as","","2013-078S"
"185","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.0914","","6","5","broken","","Pseudodiaptomus forbesi","female","Calanoida","15","4e-04","","","as","","2013-079S"
"186","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.0914","","6","5","broken","","Pseudodiaptomus forbesi","male","Calanoida","14","7e-04","","","as","","2013-079S"
"187","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.0914","","6","5","broken","","Pseudodiaptomus forbesi","copepodid","Calanoida","3","0","","","as","","2013-079S"
"188","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.0914","","6","5","broken","","Sinocalanus doerrii","adult","Calanoida","11","4e-04","","","as","","2013-079S"
"189","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","35","","04/12/2016","","","","","35","","0.0984","","2","6","0.003","","Sinocalanus doerrii","adult","Calanoida","1","0","","","as","","2013-080S"
"190","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","35","","04/12/2016","","","","","35","","0.0984","","2","6","0.003","","Pseudodiaptomus forbesi","male","Calanoida","2","0","","","as","","2013-080S"
"191","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","43","","04/12/2016","","","","","43","","0.228","","5","5","0.0082","","Pseudodiaptomus forbesi","female","Calanoida","12","2e-04","","","as","","2013-081S"
"192","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","43","","04/12/2016","","","","","43","","0.228","","5","5","0.0082","","Pseudodiaptomus forbesi","male","Calanoida","25","3e-04","","","as","","2013-081S"
"193","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","43","","04/12/2016","","","","","43","","0.228","","5","5","0.0082","","Pseudodiaptomus forbesi","copepodid","Calanoida","4","1e-04","","","as","","2013-081S"
"194","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","43","","04/12/2016","","","","","43","","0.228","","5","5","0.0082","","Corophiidae","unidentified","Amphipoda","1","0","","","as","","2013-081S"
"195","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","32","","04/12/2016","","","","","32","","0.0811","","1","1","0.0003","","Empty","","","","","","","as","","2013-082S"
"196","5374","05/23/2013","10:45:00","STTD","RSTR","DSM","n/p","41","","04/12/2016","","","","","41","","0.1447","","1","1","0.0019","","Empty","","","","","","","as","","2013-083S"
"197","5379","05/31/2013","09:30:00","STTD","RSTR","WAG","n/p","43","","05/31/2013","","","","","50","","0.431","","2","6","0.0093","","Americorophium stimpsoni","unidentified","Amphipoda","1","3e-04","","","as","","2013-005W"
"198","5379","05/31/2013","09:30:00","STTD","RSTR","DSM","n/p","40","","04/12/2016","","","","","40","","0.1452","","1","1","0.0015","","Empty","","","","","","","as","","2013-084S"
"199","5395","06/07/2013","10:30:00","STTD","RSTR","DSM","n/p","30","","04/12/2016","","","","","30","","0.1175","","","","broken","","Pseudodiaptomus forbesi","female","Calanoida","17","5e-04","broken","","as","","2013-088S"
"200","5395","06/07/2013","10:30:00","STTD","RSTR","DSM","n/p","30","","04/12/2016","","","","","30","","0.1175","","","","broken","","Pseudodiaptomus forbesi","male","Calanoida","10","2e-04","broken","","as","","2013-088S"
"201","5395","06/07/2013","10:30:00","STTD","RSTR","DSM","n/p","30","","04/12/2016","","","","","30","","0.1175","","","","broken","","Pseudodiaptomus forbesi","copepodid","Calanoida","9","2e-04","broken","","as","","2013-088S"
"202","5395","06/07/2013","10:30:00","STTD","RSTR","DSM","n/p","30","","04/12/2016","","","","","30","","0.1175","","","","broken","","Sinocalanus doerrii","unidentified","Calanoida","6","0","broken","","as","","2013-088S"
"203","5411","06/11/2013","11:45:00","STTD","RSTR","WAG","n/p","34","","06/11/2013","","","","","34","","0.0636","","2","5","broken","0.002","Pseudodiaptomus forbesi","female","Calanoida","6","1e-04","","","as","","2013-009W"
"204","5411","06/11/2013","11:45:00","STTD","RSTR","WAG","n/p","34","","06/11/2013","","","","","34","","0.0636","","2","5","broken","0.002","Pseudodiaptomus forbesi","male","Calanoida","23","0","","","as","","2013-009W"
"205","5411","06/11/2013","11:45:00","STTD","RSTR","WAG","n/p","34","","06/11/2013","","","","","34","","0.0636","","2","5","broken","0.002","Pseudodiaptomus forbesi","copepodid","Calanoida","6","0","","","as","","2013-009W"
"206","5411","06/11/2013","11:45:00","STTD","RSTR","WAG","n/p","40","","06/11/2013","","","","","40","","0.1902","","6","5","0.009","0.0068","Pseudodiaptomus forbesi","female","Calanoida","31","8e-04","","","as","","2013-010W"
