Processed by,Species,ID,Date,Time,FL (mm),wt (g),Fullness,Digestion,full wt,empty wt,Prey Taxa,LH,Higher level,Count,wt (g),Comments,QA/QC
BO,CHN,2017_Ad_plus-F_1678,8/8/2017,15:12,85,7.81,4,2,0.3061,0.1318,Daphnia pulex/pulicaria grp.,,Cladocera,1,0.0009,,jc
BO,CHN,2017_Ad_plus-F_1700,8/8/2017,14:54,81,6.10,2,3,0.1236,0.1124,animal matter,,Animalia,,0.0032,,jc
BO,CHN,2017_Ad_plus-F_1700,8/8/2017,14:54,81,6.10,2,3,0.1236,0.1124,Unidentified,,Unidentified,,0.0033,,jc
BO,CHN,2017_Ad_plus-F_1725,7/20/2017,14:04,57,1.4573,4,4,0.0370,0.0246,Insect matter,,Insecta,,0.0069,,jc
BO,CHN,2017_Ad_plus-F_1725,7/20/2017,14:04,57,1.4573,4,4,0.0370,0.0246,Chironomidae,pupae,Diptera,3,0.0014,,jc
BO,CHN,2017_Ad_plus-F_1725,7/20/2017,14:04,57,1.4573,4,4,0.0370,0.0246,Chironomidae,larvae,Diptera,20,0.0017,,jc
ATE,CHN,2017_Ad_plus-F_1726,7/20/2017,13:55,65,2.5865,5,4,0.0731,0.0404,Chironomidae,larvae,Diptera,61,0.0038,,jc
ATE,CHN,2017_Ad_plus-F_1726,7/20/2017,13:55,65,2.5865,5,4,0.0731,0.0404,Unidentified,,Unidentified,,0.0124,,jc
ATE,CHN,2017_Ad_plus-F_1726,7/20/2017,13:55,65,2.5865,5,4,0.0731,0.0404,Chironomidae,pupae,Diptera,4,0.0017,,jc
ATE,CHN,2017_Ad_plus-F_1726,7/20/2017,13:55,65,2.5865,5,4,0.0731,0.0404,Insect matter,,Insecta,,0.0012,,jc
ATE,CHN,2017_Ad_plus-F_1726,7/20/2017,13:55,65,2.5865,5,4,0.0731,0.0404,Americorophium sp,,Amphipoda,1,0.0004,,jc
BO,CHN,2017_Ad_plus-F_1727,7/20/2017,14:35,67,1.4741,3,6,0.0357,0.0265,Chironomidae,pupae,Diptera,11,0.0069,"1 parasitic nematode, .0001",jc
BO,CHN,2017_Ad_plus-F_1727,7/20/2017,14:35,67,1.4741,3,6,0.0357,0.0265,Chironomidae,larvae,Diptera,8,0.0001,,jc
BO,CHN,2017_Ad_plus-F_1728,8/8/2017,15:15,65,2.4460,2,3,0.0485,0.0432,Chironomidae,larvae,Diptera,1,0.0002,"3 parasitic nematodes, .0004",jc
BO,CHN,2017_Ad_plus-F_1728,8/8/2017,15:15,65,2.4460,2,3,0.0485,0.0432,Chironomidae,adult,Diptera,4,0.0018,,jc
BO,CHN,2017_Ad_plus-F_1728,8/8/2017,15:15,65,2.4460,2,3,0.0485,0.0432,Unidentified,,Unidentified,,0.0022,,jc
BO,CHN,2017_Ad_plus-F_1729,8/8/2017,15:19,67,2.8517,3,3,0.0682,0.0524,Cladocera,,Cladocera,21,0.0021,,jc
BO,CHN,2017_Ad_plus-F_1729,8/8/2017,15:19,67,2.8517,3,3,0.0682,0.0524,Chironomidae,larvae,Diptera,19,0.0017,,jc
BO,CHN,2017_Ad_plus-F_1729,8/8/2017,15:19,67,2.8517,3,3,0.0682,0.0524,Animal matter,,Animalia,,0.0053,,jc
BO,CHN,2017_Ad_plus-F_1729,8/8/2017,15:19,67,2.8517,3,3,0.0682,0.0524,Chironomidae,pupae,Diptera,3,0.0025,,jc
BO,CHN,2017_Ad_plus-F_1729,8/8/2017,15:19,67,2.8517,3,3,0.0682,0.0524,Unidentified,,Unidentified,6,0.0025,,jc
BO,CHN,2017_Ad_plus-F_1730,8/8/2017,15:23,89,6.9212,4,5,0.1733,0.1275,Chironomidae,pupae,Diptera,22,0.0221,"5 parasitic nematodes, .0031",jc
BO,CHN,2017_Ad_plus-F_1730,8/8/2017,15:23,89,6.9212,4,5,0.1733,0.1275,Chironomidae,larvae,Diptera,8,0.0017,,jc
BO,CHN,2017_Ad_plus-F_1730,8/8/2017,15:23,89,6.9212,4,5,0.1733,0.1275,Animal matter,,Animalia,,0.0146,,jc
BO,CHN,2017_Ad_plus-F_1731,8/8/2017,15:35,89,6.5955,5,4,0.1478,0.0965,Acanthocyclops robustus,,Cyclopoida,1,0.0000,"3 parasitic trematodes, .0004",jc
BO,CHN,2017_Ad_plus-F_1731,8/8/2017,15:35,89,6.5955,5,4,0.1478,0.0965,Insect matter,,Insecta,,0.0227,,jc
BO,CHN,2017_Ad_plus-F_1731,8/8/2017,15:35,89,6.5955,5,4,0.1478,0.0965,Chironomidae,larvae,Diptera,18,0.0056,,jc
BO,CHN,2017_Ad_plus-F_1731,8/8/2017,15:35,89,6.5955,5,4,0.1478,0.0965,Chironomidae,pupae,Diptera,15,0.0092,,jc
BO,CHN,2017_Ad_plus-F_1731,8/8/2017,15:35,89,6.5955,5,4,0.1478,0.0965,Plant matter,,Plant Matter,,0.0001,,jc
BO,CHN,2017_Ad_plus-F_1731,8/8/2017,15:35,89,6.5955,5,4,0.1478,0.0965,Unidentified,,Unidentified,,0.0036,,jc
BO,CHN,2017_Ad_plus-F_1739,7/26/2017,14:34,88,8.13,1,1,0.1666,0.1666,No animals,,0,,,,jc
BO,CHN,2017_Ad_plus-F_1740,7/20/2017,13:22,83,6.52,4,3,0.1282,0.1117,Insect matter,,Insecta,,0.0181,,jc
BO,CHN,2017_Ad_plus-F_1740,7/20/2017,13:22,83,6.52,4,3,0.1282,0.1117,Plant matter,,Plant Matter,,0.0000,,jc
BO,CHN,2017_Ad_plus-F_1740,7/20/2017,13:22,83,6.52,4,3,0.1282,0.1117,Americorophium sp,,Amphipoda,1,0.0042,,jc
BO,CHN,2017_Ad_plus-F_1741,7/26/2017,14:42,91,9.33,4,5,0.3286,0.1864,Osteichthyes,,Chordata,1,0.1423,,jc
ATE,CHN,2017_Ad_plus-F_1742,8/8/2017,16:08,84,7.02,1,1,0.1259,0.1259,No animals,,0,,,,jc
ATE,CHN,2017_Ad_plus-F_1743,8/8/2017,16:11,89,8.31,1,2,0.1647,0.1622,Insect matter,,Insecta,,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_1743,8/8/2017,16:11,89,8.31,1,2,0.1647,0.1622,Animal matter,,Animalia,,0.0012,,jc
ATE,CHN,2017_Ad_plus-F_1744,8/8/2017,16:01,91,9.52,2,2,0.1990,0.1970,Crangonyx sp,,Amphipoda,1,0.0008,"animal matter outside of stomach, weight .0038",jc
ATE,CHN,2017_Ad_plus-F_1744,8/8/2017,16:01,91,9.52,2,2,0.1990,0.1970,Insect matter,,Insecta,,0.0098,,jc
ATE,CHN,2017_Ad_plus-F_1744,8/8/2017,16:01,91,9.52,2,2,0.1990,0.1970,Animal matter,,Animalia,,0.0033,,jc
ATE,CHN,2017_Ad_plus-F_1745,8/8/2017,16:05,90,8.85,2,3,0.1928,0.1525,Daphnia pulex/pulicaria grp.,,Cladocera,4,0.0014,"animal matter outside of stomach, weight .0037",jc
ATE,CHN,2017_Ad_plus-F_1745,8/8/2017,16:05,90,8.85,2,3,0.1928,0.1525,Simocephalus sp,,Cladocera,3,0.0013,,jc
ATE,CHN,2017_Ad_plus-F_1745,8/8/2017,16:05,90,8.85,2,3,0.1928,0.1525,Unidentified,,Unidentified,,0.0009,,jc
ATE,CHN,2017_Ad_plus-F_1745,8/8/2017,16:05,90,8.85,2,3,0.1928,0.1525,Animal matter,,Animalia,,0.0004,,jc
BO,CHN,2017_Ad_plus-F_1757,7/20/2017,14:21,44,0.85,3,3,0.0209,0.0184,Cladocera,,Cladocera,4,0.0010,,jc
BO,CHN,2017_Ad_plus-F_1757,7/20/2017,14:21,44,0.85,3,3,0.0209,0.0184,Chironomidae,larvae,Diptera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_1757,7/20/2017,14:21,44,0.85,3,3,0.0209,0.0184,Unidentified,,Unidentified,,0.0012,,jc
BO,CHN,2017_Ad_plus-F_1757,7/20/2017,14:21,44,0.85,3,3,0.0209,0.0184,Brachycera,larvae,Diptera,1,0.0005,,jc
ATE,CHN,2017_Ad_plus-F_1765,7/26/2017,14:49,89,8.06,2,2,0.1673,0.1541,Animal matter,,Animalia,,0.0037,zooplankton parts,jc
ATE,CHN,2017_Ad_plus-F_1765,7/26/2017,14:49,89,8.06,2,2,0.1673,0.1541,Unidentified,,Unidentified,,0.0126,,jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Simocephalus sp,,Cladocera,3,0.0008,"insect matter outside of stomach, weight .0015",jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Crangonyx sp,,Amphipoda,2,0.001,,jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Aranae,,Arachnida,1,0.0006,,jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Chironomidae,larvae,Diptera,73,0.0191,,jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Chironomidae,pupae,Diptera,10,0.0075,,jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Chironomidae,emergent,Diptera,1,0.0003,,jc
ATE,CHN,2017_Ad_plus-F_1766,8/9/2017,13:54,69,3.95,5,5,0.1163,0.0637,Insect matter,,Insecta,,0.0266,,jc
ATE,CHN,2017_Ad_plus-F_1767,8/9/2017,13:59,87,7.11,2,1,0.1236,0.1222,Animal matter,,Animalia,,0.0045,,jc
JC,CHN,2017_Ad_plus-F_1769,8/9/2017,14:42,95,9.58,1,1,0.1588,0.1588,No animals,,0,,,,jc
ATE,CHN,2017_Ad_plus-F_179,9/12/2017,11:15,34,0.26,2,5,0.0041,0.0034,Daphnia pulex/pulicaria grp.,,Cladocera,5,0.0003,,jc
ATE,CHN,2017_Ad_plus-F_179,9/12/2017,11:15,34,0.26,2,5,0.0041,0.0034,Chironomidae,larvae,Diptera,1,0.0000,,jc
,CHN,2017_Ad_plus-F_223,9/12/2017,11:13,37,0.37,2,3,0.0100,0.0080,Acanthocyclops robustus,,Cyclopoida,4,0.0003,,jc
,CHN,2017_Ad_plus-F_223,9/12/2017,11:13,37,0.37,2,3,0.0100,0.0080,Daphnia pulex/pulicaria grp.,,Cladocera,1,0.0004,,jc
,CHN,2017_Ad_plus-F_223,9/12/2017,11:13,37,0.37,2,3,0.0100,0.0080,Chironomidae,emergent,Diptera,3,0.0006,,jc
,CHN,2017_Ad_plus-F_223,9/12/2017,11:13,37,0.37,2,3,0.0100,0.0080,Animal matter,,Animalia,,0.0004,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Culicidae,larvae,Diptera,1,0.0027,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Chironomidae,pupae,Diptera,1,0.0010,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Daphnia sp,,Cladocera,7,0.0018,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Unidentified,,Unidentified,,0.0004,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Diaptomidae,,Calanoida,2,0.0003,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Cyclopoida,,Cyclopoida,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Chironomidae,larvae,Diptera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Insect matter,,Insecta,,0.0022,,jc
BO,CHN,2017_Ad_plus-F_273,9/12/2017,11:26,40,0.61,6,5,0.0290,0.0152,Simocephalus sp,,Cladocera,1,0.0001,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Chironomidae,emergent,Diptera,12,0.0080,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Daphnia sp,,Cladocera,1,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Simocephalus sp,,Cladocera,2,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Aranae,,Arachnida,1,0.0007,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Sphaeroceridae,adult,Diptera,1,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Coleoptera,larvae,Coleoptera,1,0.0034,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Aphididae,adult,Hemiptera,2,0.0013,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Animal matter,,Animalia,,0.0009,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Sciaridae,adult,Diptera,5,0.0011,,jc
ATE,CHN,2017_Ad_plus-F_274,9/12/2017,11:35,42,0.70,5,5,0.0363,0.0161,Lepidoptera,adult,Lepidoptera,1,0.0000,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Chironomidae,pupae,Diptera,20,0.0141,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Chironomidae,emergent,Diptera,3,0.0010,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Aphididae,adult,Hemiptera,1,0.0007,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Daphnia pulex/pulicaria grp.,,Cladocera,9,0.0043,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Scirtidae,larvae,Coleoptera,1,0.0009,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Chironomidae,larvae,Diptera,1,0.0001,,jc
JC,CHN,2017_Ad_plus-F_275,9/12/2017,10:59,41,0.60,5,6,0.0389,0.0163,Ostracoda,,Ostracoda,1,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_276,9/12/2017,11:30,38,0.44,5,5,0.0165,0.0098,Hyalella azteca,,Amphipoda,1,0.0014,,jc
ATE,CHN,2017_Ad_plus-F_276,9/12/2017,11:30,38,0.44,5,5,0.0165,0.0098,Simocephalus sp,,Cladocera,6,0.0007,,jc
ATE,CHN,2017_Ad_plus-F_276,9/12/2017,11:30,38,0.44,5,5,0.0165,0.0098,Chironomidae,larvae,Diptera,2,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_276,9/12/2017,11:30,38,0.44,5,5,0.0165,0.0098,Brachycera,emergent,Diptera,1,0.0011,,jc
ATE,CHN,2017_Ad_plus-F_276,9/12/2017,11:30,38,0.44,5,5,0.0165,0.0098,Daphnia pulex/pulicaria grp.,,Cladocera,10,0.0012,,jc
ATE,CHN,2017_Ad_plus-F_276,9/12/2017,11:30,38,0.44,5,5,0.0165,0.0098,Animal matter,,Animalia,,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_277,9/12/2017,9:54,38,0.47,6,5,0.0270,0.0112,Daphnia pulex/pulicaria grp.,,Cladocera,24,0.0031,,jc
ATE,CHN,2017_Ad_plus-F_277,9/12/2017,9:54,38,0.47,6,5,0.0270,0.0112,Chironomidae,emergent,Diptera,9,0.0037,,jc
ATE,CHN,2017_Ad_plus-F_277,9/12/2017,9:54,38,0.47,6,5,0.0270,0.0112,Insect matter,,Insecta,,0.0027,,jc
ATE,CHN,2017_Ad_plus-F_277,9/12/2017,9:54,38,0.47,6,5,0.0270,0.0112,Acanthocyclops robustus,,Cyclopoida,1,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_277,9/12/2017,9:54,38,0.47,6,5,0.0270,0.0112,Unidentified,,Unidentified,,0.0016,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Acanthocyclops robustus,,Cyclopoida,1,0.0002,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Chironomidae,adult,Diptera,5,0.0035,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Crangonyx sp,,Amphipoda,1,0.0022,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Chironomidae,larvae,Diptera,1,0.0001,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Simocephalus sp,,Cladocera,2,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Oligochaeta,,Oligochaeta,1,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Plecoptera,adult,Plecoptera,1,0.0035,,jc
ATE,CHN,2017_Ad_plus-F_312,9/12/2017,11:24,40,0.48,6,5,0.0262,0.0153,Animal matter,,Animalia,,0.0021,"Insect matter outside stomach, weight .0001",jc
JC,CHN,2017_Ad_plus-F_313,9/12/2017,10:10,41,0.57,3,4,0.0161,0.0120,Chironomidae,pupae,Diptera,2,0.0006,,jc
JC,CHN,2017_Ad_plus-F_313,9/12/2017,10:10,41,0.57,3,4,0.0161,0.0120,Daphnia pulex/pulicaria grp.,,Cladocera,1,0.0007,,jc
JC,CHN,2017_Ad_plus-F_313,9/12/2017,10:10,41,0.57,3,4,0.0161,0.0120,Acanthocyclops robustus,,Cyclopoida,1,0.0000,,jc
JC,CHN,2017_Ad_plus-F_313,9/12/2017,10:10,41,0.57,3,4,0.0161,0.0120,Diaptomidae,,Calanoida,1,0.0007,,jc
JC,CHN,2017_Ad_plus-F_313,9/12/2017,10:10,41,0.57,3,4,0.0161,0.0120,Unidentified,,Unidentified,,0.0006,,jc
ATE,CHN,2017_Ad_plus-F_314,9/12/2017,10:52,40,0.44,6,6,0.0243,0.0082,Plecoptera,nymph,Plecoptera,1,0.0030,,jc
ATE,CHN,2017_Ad_plus-F_314,9/12/2017,10:52,40,0.44,6,6,0.0243,0.0082,Acanthocyclops robustus,,Cyclopoida,2,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_314,9/12/2017,10:52,40,0.44,6,6,0.0243,0.0082,Chironomidae,larvae,Diptera,1,0.0000,,jc
ATE,CHN,2017_Ad_plus-F_314,9/12/2017,10:52,40,0.44,6,6,0.0243,0.0082,Chironomidae,adult,Diptera,5,0.0072,,jc
ATE,CHN,2017_Ad_plus-F_314,9/12/2017,10:52,40,0.44,6,6,0.0243,0.0082,Chironomidae,pupae,Diptera,1,0.0033,,jc
ATE,CHN,2017_Ad_plus-F_314,9/12/2017,10:52,40,0.44,6,6,0.0243,0.0082,Crangonyx sp,,Amphipoda,1,0.0013,,jc
JC,CHN,2017_Ad_plus-F_315,9/12/2017,10:38,44,0.71,6,5,0.0409,0.0178,Chironomidae,larvae,Diptera,3,0.0001,,jc
JC,CHN,2017_Ad_plus-F_315,9/12/2017,10:38,44,0.71,6,5,0.0409,0.0178,Daphnia pulex/pulicaria grp.,,Cladocera,6,0.0020,,jc
JC,CHN,2017_Ad_plus-F_315,9/12/2017,10:38,44,0.71,6,5,0.0409,0.0178,Acanthocyclops robustus,,Cyclopoida,2,0.0002,,jc
JC,CHN,2017_Ad_plus-F_315,9/12/2017,10:38,44,0.71,6,5,0.0409,0.0178,Diaptomidae,,Calanoida,1,0.0002,,jc
JC,CHN,2017_Ad_plus-F_315,9/12/2017,10:38,44,0.71,6,5,0.0409,0.0178,Crangonyx sp,,Amphipoda,4,0.0053,,jc
JC,CHN,2017_Ad_plus-F_315,9/12/2017,10:38,44,0.71,6,5,0.0409,0.0178,Unidentified,,Unidentified,,0.0050,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Crangonyx sp,,Amphipoda,4,0.0072,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Daphnia pulex/pulicaria grp.,,Cladocera,2,0.0010,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Daphnia sp,,Cladocera,9,0.0006,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Bosmina sp,,Cladocera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Chironomidae,larvae,Diptera,6,0.0004,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Animal matter,,Animalia,,0.0004,,jc
BO,CHN,2017_Ad_plus-F_316,9/12/2017,9:41,39,0.54,5,5,0.0285,0.0141,Unidentified,,Unidentified,,0.0000,,jc
BO,CHN,2017_Ad_plus-F_376,9/12/2017,10:44,46,0.93,3,5,0.0362,0.0250,Animal matter,,Animalia,,0.0000,,jc
BO,CHN,2017_Ad_plus-F_376,9/12/2017,10:44,46,0.93,3,5,0.0362,0.0250,Chironomidae,emergent,Diptera,17,0.0084,,jc
BO,CHN,2017_Ad_plus-F_376,9/12/2017,10:44,46,0.93,3,5,0.0362,0.0250,Acanthocyclops robustus,,Cyclopoida,2,0.0002,,jc
BO,CHN,2017_Ad_plus-F_376,9/12/2017,10:44,46,0.93,3,5,0.0362,0.0250,Cladocera,,Cladocera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_376,9/12/2017,10:44,46,0.93,3,5,0.0362,0.0250,Chironomidae,pupae,Diptera,2,0.0003,,jc
JC,CHN,2017_Ad_plus-F_421,9/12/2017,11:57,43,0.74,4,4,0.0217,0.0155,Chironomidae,pupae,Diptera,1,0.0007,,jc
JC,CHN,2017_Ad_plus-F_421,9/12/2017,11:57,43,0.74,4,4,0.0217,0.0155,Chironomidae,larvae,Diptera,2,0.0001,,jc
JC,CHN,2017_Ad_plus-F_421,9/12/2017,11:57,43,0.74,4,4,0.0217,0.0155,Daphnia pulex/pulicaria grp.,,Cladocera,3,0.0012,,jc
JC,CHN,2017_Ad_plus-F_421,9/12/2017,11:57,43,0.74,4,4,0.0217,0.0155,Insect matter,,Insecta,,0.0022,,jc
JC,CHN,2017_Ad_plus-F_421,9/12/2017,11:57,43,0.74,4,4,0.0217,0.0155,Unidentified,,Unidentified,,0.0002,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Simocephalus sp,,Cladocera,7,0.0006,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Oligochaeta,,Oligochaeta,1,0.0571,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Acanthocyclops robustus,,Cyclopoida,13,0.0011,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Chironomidae,larvae,Diptera,6,0.0005,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Chironomidae,pupae,Diptera,2,0.0022,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Chironomidae,emergent,Diptera,5,0.0015,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Chironomidae,adult,Diptera,3,0.0020,,jc
JC,CHN,2017_Ad_plus-F_460,9/12/2017,10:27,47,1.07,6,5,0.1024,0.0280,Bosmina sp,,Cladocera,1,0.0000,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Aphididae,adult,Hemiptera,1,0.0002,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Chironomidae,adult,Diptera,1,0.0003,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Chironomidae,pupae,Diptera,2,0.0000,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Chironomidae,emergent,Diptera,9,0.0014,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Chydoridae,,Cladocera,2,0.0000,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Cyclopoida,,Cyclopoida,17,0.0007,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Simocephalus sp,,Cladocera,13,0.0023,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Unidentified,,Unidentified,,0.0015,,jc
BO,CHN,2017_Ad_plus-F_461,9/12/2017,9:32,38,0.50,6,5,0.0183,0.0087,Osphranticum labronectum,,Calanoida,1,0.0001,,jc
JC,CHN,2017_Ad_plus-F_465,9/12/2017,10:31,34,0.36,5,6,0.0088,0.0064,Chironomidae,larvae,Diptera,3,0.0002,,jc
JC,CHN,2017_Ad_plus-F_465,9/12/2017,10:31,34,0.36,5,6,0.0088,0.0064,Daphnia pulex/pulicaria grp.,,Cladocera,7,0.0008,,jc
JC,CHN,2017_Ad_plus-F_466,9/12/2017,11:09,42,0.64,5,5,0.0247,0.0147,Chironomidae,pupae,Diptera,13,0.0034,,jc
JC,CHN,2017_Ad_plus-F_466,9/12/2017,11:09,42,0.64,5,5,0.0247,0.0147,Formicidae,adult,Hymenoptera,1,0.0007,,jc
JC,CHN,2017_Ad_plus-F_466,9/12/2017,11:09,42,0.64,5,5,0.0247,0.0147,Aphididae,adult,Hemiptera,1,0.0000,,jc
JC,CHN,2017_Ad_plus-F_466,9/12/2017,11:09,42,0.64,5,5,0.0247,0.0147,Isotomidae,,Collembola,1,0.0000,,jc
JC,CHN,2017_Ad_plus-F_466,9/12/2017,11:09,42,0.64,5,5,0.0247,0.0147,Brachycera,adult,Diptera,1,0.0001,,jc
JC,CHN,2017_Ad_plus-F_466,9/12/2017,11:09,42,0.64,5,5,0.0247,0.0147,Insect matter,adult,Insecta,,0.0008,,jc
JC,CHN,2017_Ad_plus-F_494,9/12/2017,10:05,32,0.33,5,6,0.0066,0.0046,Daphnia pulex/pulicaria grp.,,Cladocera,5,0.0009,,jc
JC,CHN,2017_Ad_plus-F_494,9/12/2017,10:05,32,0.33,5,6,0.0066,0.0046,Acanthocyclops robustus,,Cyclopoida,6,0.0006,,jc
JC,CHN,2017_Ad_plus-F_494,9/12/2017,10:05,32,0.33,5,6,0.0066,0.0046,Chironomidae,larvae,Diptera,2,0.0000,,jc
