Processed by,Date,ID #,,Site Code,Gear,FL,FL (Label if different from data sheet),Weight,Label Weight (If does not match weight on Inventory),Fullness,Digestion,Damp wt,Empty wt,Prey taxa,LH,Count,Wt,Stomach broken/damaged,Comments,REF,QA,Inventory
as,3/20/2014,2014-095CHNF,F,STTD,RSTR,62,,2.1300,2.3300,4,4,0.0681,0.0339,Daphniidae,,34,0.0050,,,Cladocera,bo,White 3/4
as,3/20/2014,2014-095CHNF,F,STTD,RSTR,62,,2.1300,2.3300,4,4,0.0681,0.0339,Cyclopoida,,8,0.0003,,,Copepoda,bo,White 3/4
as,3/20/2014,2014-095CHNF,F,STTD,RSTR,62,,2.1300,2.3300,4,4,0.0681,0.0339,Calanoida,,1,0.0000,,,Copepoda,bo,White 3/4
as,3/20/2014,2014-096CHNF,F,STTD,RSTR,60,,1.7309,2.0400,1,,0.0516,,Empty,,,,Y,stomach cut too high,n/a,bo,White 3/4
as,3/20/2014,2014-097CHNF,F,STTD,RSTR,60,,1.7876,2.0700,2,4,0.0650,0.0379,Animal Matter,,,0.0001,,,Animal Matter,bo,White 3/4
as,3/20/2014,2014-097CHNF,F,STTD,RSTR,60,,1.7876,2.0700,2,4,0.0650,0.0379,Chironomidae,adult,1,0.0008,,,Diptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Animal Matter,,,0.0143,,,Animal Matter,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Gammarus daiberi,,62,0.0132,,,Amphipoda,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Corophiidae,juvenile,2,0.0000,,,Amphipoda,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Daphniidae,,3,0.0000,,,Cladocera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Coenagrionidae,nymph,2,0.0075,,,Odonata,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Chironomidae,larvae,8,0.0003,,,Diptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Chironomidae,emergent,11,0.0015,,mostly thoraces,Diptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Chironomidae,adult,21,0.0046,,,Diptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Thripidae,adult,1,0.0000,,,Thysanoptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Psyllidae,adult,4,0.0015,,,Hemiptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Carabidae,adult,1,0.0008,,,Coleoptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Hymenoptera,adult,3,0.0002,,,Hymenoptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Sminthuridae,,1,0.0001,,,Collembola,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Corixidae,adult,1,0.0020,,,Hemiptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Formicidae,adult,1,0.0008,,wingless,Hymenoptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Psocoptera,adult,1,0.0001,,,Psocoptera,bo,White 3/4
as,3/20/2014,2014-090CHNF,F,BL-5,Beach Seine,62,,2.3273,2.5400,6,4,0.1526,0.0355,Trichoptera,adult,2,0.0006,,,Trichoptera,bo,White 3/4
as,3/14/2014,2014-009CHNS,S,"STTD, YB",RSTR,85,,5.9442,6.2600,1,,0.1677,,Empty,,,,,,n/a,bo,White 3/4
as,3/20/2014,2014-103CHNF,F,BL-4,Beach Seine,55,,1.6669,1.9000,6,4,0.1195,0.0218,Animal Matter,,,0.0072,,,Animal Matter,bo,White 3/4
as,3/20/2014,2014-103CHNF,F,BL-4,Beach Seine,55,,1.6669,1.9000,6,4,0.1195,0.0218,Chironomidae,adult,10,0.0056,,,Diptera,bo,White 3/4
as,3/20/2014,2014-103CHNF,F,BL-4,Beach Seine,55,,1.6669,1.9000,6,4,0.1195,0.0218,Chironomidae,larvae,1,0.0005,,,Diptera,bo,White 3/4
as,3/20/2014,2014-103CHNF,F,BL-4,Beach Seine,55,,1.6669,1.9000,6,4,0.1195,0.0218,Daphnia sp,,100,0.0155,,,Cladocera,bo,White 3/4
as,3/20/2014,2014-103CHNF,F,BL-4,Beach Seine,55,,1.6669,1.9000,6,4,0.1195,0.0218,Daphniidae,,75,0.0078,,,Cladocera,bo,White 3/4
as,3/20/2014,2014-103CHNF,F,BL-4,Beach Seine,55,,1.6669,1.9000,6,4,0.1195,0.0218,Cyclopoida,,7,0.0000,,,Copepoda,bo,White 3/4
as,3/14/2014,2014-010CHNS,S,STTD,RSTR,80,,4.9839,5.1600,2,2,0.1055,0.0885,Animal Matter,,,0.0067,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-010CHNS,S,STTD,RSTR,80,,4.9839,5.1600,2,2,0.1055,0.0885,Daphniidae,,3,0.0002,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-010CHNS,S,STTD,RSTR,80,,4.9839,5.1600,2,2,0.1055,0.0885,Chironomidae,adult,2,0.0005,,thoraces,Diptera,bo,White 3/4
as,3/12/2014,2014-006CHNS,S,"STTD, YB",RSTR,81,,5.2549,5.6800,2,2,0.1022,0.0760,Animal Matter,,,0.0030,,,Animal Matter,bo,White 3/4
as,3/12/2014,2014-006CHNS,S,"STTD, YB",RSTR,81,,5.2549,5.6800,2,2,0.1022,0.0760,Daphniidae,,11,0.0008,,,Cladocera,bo,White 3/4
as,3/12/2014,2014-006CHNS,S,"STTD, YB",RSTR,81,,5.2549,5.6800,2,2,0.1022,0.0760,Insecta,,1,0.0004,,,Insecta,bo,White 3/4
as,3/18/2014,2014-061CHNF,F,STTD,RSTR,61,,2.2890,0.5200,5,4,0.1233,0.0351,Animal Matter,,,0.0088,,,Animal Matter,bo,White 3/4
as,3/18/2014,2014-061CHNF,F,STTD,RSTR,61,,2.2890,0.5200,5,4,0.1233,0.0351,Daphnia sp,,77,0.0200,,,Cladocera,bo,White 3/4
as,3/18/2014,2014-061CHNF,F,STTD,RSTR,61,,2.2890,0.5200,5,4,0.1233,0.0351,Daphniidae,,61,0.0135,,,Cladocera,bo,White 3/4
as,3/18/2014,2014-061CHNF,F,STTD,RSTR,61,,2.2890,0.5200,5,4,0.1233,0.0351,Chironomidae,pupa,1,0.0006,,,Diptera,bo,White 3/4
as,3/18/2014,2014-054CHNF,F,STTD,RSTR,44,,0.5558,0.7200,1,,0.0184,,Empty,,,,,,n/a,bo,White 3/4
as,3/13/2014,2014-007CHNS,S,STTD,RSTR,71,,3.9859,,4,4,0.1095,0.0586,Animal Matter,,,0.0160,,,Animal Matter,bo,White 3/4
as,3/13/2014,2014-007CHNS,S,STTD,RSTR,71,,3.9859,,4,4,0.1095,0.0586,Daphnia sp,,48,0.0083,,,Cladocera,bo,White 3/4
as,3/13/2014,2014-007CHNS,S,STTD,RSTR,71,,3.9859,,4,4,0.1095,0.0586,Simocephalus sp,,6,0.0022,,,Cladocera,bo,White 3/4
as,3/13/2014,2014-007CHNS,S,STTD,RSTR,71,,3.9859,,4,4,0.1095,0.0586,Daphniidae,,15,0.0014,,,Cladocera,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Animal Matter,,,0.0073,,,Animal Matter,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Plant matter,,,0.0003,,,Plant Matter,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Brachycera,pupa,1,0.0009,,,Diptera,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Gammaridea,,1,0.0023,,,Amphipoda,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Chironomidae,adult,1,0.0000,,,Diptera,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Hydroptilidae,adult,1,0.0007,,,Trichoptera,bo,White 3/4
as,3/5/2014,2014-002CHNS,S,"BL-5, YB",Beach Seine,70,,2.9765,,3,3,0.0927,0.0528,Psyllidae,adult,1,0.0011,,,Hemiptera,bo,White 3/4
as,3/18/2014,2014-059CHNF,F,STTD,RSTR,52,,1.0231,1.4200,1,,0.0489,,Empty,,,,,,n/a,bo,White 3/4
as,3/21/2014,2014-110CHNF,F,STTD,RSTR,42,,0.5802,0.7800,1,,0.0166,,Empty,,,,,,n/a,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Animal Matter,,,0.0031,,,Animal Matter,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Daphniidae,,14,0.0016,,,Cladocera,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Daphnia sp,,5,0.0005,,,Cladocera,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Cyclopoida,,3,0.0002,,,Copepoda,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Chironomidae,adult,1,0.0000,,thoraces,Diptera,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Psyllidae,adult,1,0.0004,,,Hemiptera,bo,White 3/4
as,3/18/2014,2014-056CHNF,F,STTD,RSTR,56,,1.2257,1.4900,3,3,0.0475,0.0288,Corixidae,adult,1,0.0003,,,Hemiptera,bo,White 3/4
as,3/18/2014,2014-055CHNF,F,STTD,RSTR,53,,1.1008,1.3700,5,4,0.0489,0.0114,Animal Matter,,,0.0034,,,Animal Matter,bo,White 3/4
as,3/18/2014,2014-055CHNF,F,STTD,RSTR,53,,1.1008,1.3700,5,4,0.0489,0.0114,Corixidae,nymph,3,0.0070,,,Hemiptera,bo,White 3/4
as,3/18/2014,2014-057CHNF,F,STTD,RSTR,65,,2.5410,2.8400,1,,0.1140,,Empty,,,,,Date on label: 3/18/13,n/a,bo,White 3/4
as,3/18/2014,2014-058CHNF,F,STTD,RSTR,56,,1.4776,1.6600,1,,0.0571,,Empty,,,,,Date on label: 3/18/13,n/a,bo,White 3/4
as,3/14/2014,2014-053CHNF,F,STTD,RSTR,41,,0.4459,,2,6,0.0190,0.0106,Daphnia sp,,6,0.0004,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-050CHNF,F,STTD,RSTR,41,,0.2307,,4,5,0.0105,0.0049,Animal Matter,,,0.0001,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-050CHNF,F,STTD,RSTR,41,,0.2307,,4,5,0.0105,0.0049,Daphnia pulex/pulicaria,,2,0.0005,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-050CHNF,F,STTD,RSTR,41,,0.2307,,4,5,0.0105,0.0049,Ceratopogonidae,pupa,1,0.0000,,,Diptera,bo,White 3/4
as,3/14/2014,2014-050CHNF,F,STTD,RSTR,41,,0.2307,,4,5,0.0105,0.0049,Chironomidae,adult,1,0.0000,,thoraces,Diptera,bo,White 3/4
as,3/14/2014,2014-050CHNF,F,STTD,RSTR,41,,0.2307,,4,5,0.0105,0.0049,Carabidae,larvae,1,0.0004,,,Coleoptera,bo,White 3/4
as,3/14/2014,2014-045CHNF,F,STTD,RSTR,43,,0.3524,,1,,0.0165,,Empty,,,,,,n/a,bo,White 3/4
as,3/20/2014,2014-093CHNF,F,STTD,RSTR,59,,1.9138,2.0800,1,,0.0465,,Empty,,,,,,n/a,bo,White 3/4
as,3/21/2014,2014-114CHNF,F,STTD,RSTR,60,,2.1108,2.3700,2,3,0.0868,0.0567,Animal Matter,,,0.0076,,,Animal Matter,bo,White 3/4
as,3/21/2014,2014-114CHNF,F,STTD,RSTR,60,,2.1108,2.3700,2,3,0.0868,0.0567,Chironomidae,adult,2,0.0014,,thoraces,Diptera,bo,White 3/4
as,3/20/2014,2014-105CHNF,F,BL-3,Beach Seine,42,,0.5165,0.6300,4,3,0.0262,0.0109,Cyclopoida,,1,0.0000,,,Copepoda,bo,White 3/4
as,3/20/2014,2014-105CHNF,F,BL-3,Beach Seine,42,,0.5165,0.6300,4,3,0.0262,0.0109,Animal Matter,,,0.0045,,,Animal Matter,bo,White 3/4
as,3/20/2014,2014-105CHNF,F,BL-3,Beach Seine,42,,0.5165,0.6300,4,3,0.0262,0.0109,Chironomidae,larvae,1,0.0002,,,Diptera,bo,White 3/4
as,3/20/2014,2014-105CHNF,F,BL-3,Beach Seine,42,,0.5165,0.6300,4,3,0.0262,0.0109,Daphnia pulex/pulicaria,,7,0.0006,,,Cladocera,bo,White 3/4
as,3/20/2014,2014-105CHNF,F,BL-3,Beach Seine,42,,0.5165,0.6300,4,3,0.0262,0.0109,Daphniidae,,16,0.0021,,,Cladocera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Animal Matter,,,0.0049,Y,,Animal Matter,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Daphniidae,,443,0.0069,Y,,Cladocera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Daphnia sp,,59,0.0014,Y,,Cladocera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Simocephalus sp,,22,0.0002,Y,,Cladocera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Trichoptera,adult,1,0.0014,Y,,Trichoptera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Ceriodaphnia sp,,85,0.0008,Y,,Cladocera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Scaphelobaris sp,,10,0.0000,Y,,Cladocera,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Cyclopoida,,11,0.0000,Y,,Copepoda,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Calanoida,,6,0.0000,Y,,Copepoda,bo,White 3/4
as,3/20/2014,2014-106CHNF,F,BL-2,Beach Seine,45,,0.7095,0.8900,,4,,0.0015,Chironomidae,adult,2,0.0000,Y,thoraces,Diptera,bo,White 3/4
as,3/14/2014,2014-011CHNS,S,"STTD, YB",RSTR,82,,6.0080,6.0900,1,,0.0945,,Empty,,,,,,n/a,bo,White 3/4
as,3/18/2014,2014-012CHNS,S,STTD,RSTR,67,,3.0251,3.2600,1,,0.0832,,Empty,,,,,,n/a,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Animal Matter,,,0.0044,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Daphnia pulex/pulicaria,,40,0.0074,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Daphniidae,,40,0.0040,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Daphnia sp,ephippia,2,0.0000,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Simocephalus sp,,1,0.0004,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Chironomidae,emergent,5,0.0037,,,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Chironomidae,adult,19,0.0105,,,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Chironomidae,larvae,1,0.0001,,,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Chironomidae,pupa,1,0.0000,,thoraces,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Psyllidae,adult,5,0.0024,,,Hemiptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Hypogastruridae,,1,0.0000,,,Collembola,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Cecidomyiidae,adult,4,0.0016,,,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Aphididae,,1,0.0002,,wingless,Hemiptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Ephydridae,adult,2,0.0043,,,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Psocoptera,adult,1,0.0000,,,Psocoptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Psychodidae,adult,1,0.0000,,,Diptera,bo,White 3/4
as,3/14/2014,2014-047CHNF,F,STTD,RSTR,53,,1.2036,,6,5,0.1176,0.0098,Cyclopoida,,2,0.0000,,,Copepoda,bo,White 3/4
as,3/14/2014,2014-049CHNF,F,STTD,RSTR,40,,0.3050,,5,3,0.0174,0.0028,Animal Matter,,,0.0021,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-049CHNF,F,STTD,RSTR,40,,0.3050,,5,3,0.0174,0.0028,Chironomidae,adult,7,0.0016,,,Diptera,bo,White 3/4
as,3/14/2014,2014-049CHNF,F,STTD,RSTR,40,,0.3050,,5,3,0.0174,0.0028,Psyllidae,adult,2,0.0003,,,Hemiptera,bo,White 3/4
as,3/14/2014,2014-051CHNF,F,STTD,RSTR,52,,0.9120,,4,4,0.0338,0.0131,Animal Matter,,,0.0016,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-051CHNF,F,STTD,RSTR,52,,0.9120,,4,4,0.0338,0.0131,Daphnia sp,,11,0.0011,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-051CHNF,F,STTD,RSTR,52,,0.9120,,4,4,0.0338,0.0131,Daphniidae,,3,0.0001,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-051CHNF,F,STTD,RSTR,52,,0.9120,,4,4,0.0338,0.0131,Chironomidae,adult,8,0.0043,,,Diptera,bo,White 3/4
as,3/14/2014,2014-051CHNF,F,STTD,RSTR,52,,0.9120,,4,4,0.0338,0.0131,Trichoptera,adult,1,0.0000,,,Trichoptera,bo,White 3/4
as,3/14/2014,2014-046CHNF,F,STTD,RSTR,40,,0.3981,,5,6,0.0211,0.0064,Simocephalus sp,,1,0.0000,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-046CHNF,F,STTD,RSTR,40,,0.3981,,5,6,0.0211,0.0064,Daphniidae,,1,0.0002,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-046CHNF,F,STTD,RSTR,40,,0.3981,,5,6,0.0211,0.0064,Daphnia sp,,11,0.0010,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-046CHNF,F,STTD,RSTR,40,,0.3981,,5,6,0.0211,0.0064,Chironomidae,,5,0.0023,,,Diptera,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Animal Matter,,,0.0001,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Chironomidae,emergent,2,0.0009,,,Diptera,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Chironomidae,adult,5,0.0015,,,Diptera,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Daphnia pulex/pulicaria,,5,0.0007,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Daphniidae,,4,0.0004,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Copepoda,,1,0.0000,,,Copepoda,bo,White 3/4
as,3/14/2014,2014-048CHNF,F,STTD,RSTR,38,,0.2915,,5,5,0.0228,0.0056,Ceriodaphnia sp,,1,0.0000,,,Cladocera,bo,White 3/4
as,3/14/2014,2014-052CHNF,F,STTD,RSTR,57,,1.5807,,2,3,0.0434,0.0284,Animal Matter,,,0.0005,,,Animal Matter,bo,White 3/4
as,3/14/2014,2014-052CHNF,F,STTD,RSTR,57,,1.5807,,2,3,0.0434,0.0284,Daphniidae,,7,0.0008,,,Cladocera,bo,White 3/4
as,3/26/2014,2014-120CHNF,F,STTD,RSTR,54,,1.3905,1.8600,2,5,0.0596,0.0422,Chironomidae,adult,3,0.0002,,thoraces,Diptera,bo,White 3/4
as,3/20/2014,2014-094CHNF,F,STTD,RSTR,67,,2.9081,3.1800,1,,0.1073,,Empty,,,,,,n/a,bo,White 3/4
as,3/18/2014,2014-062CHNF,F,STTD,RSTR,44,,0.5809,0.7700,1,,0.0230,,Empty,,,,,,n/a,bo,White 3/4
as,3/18/2014,2014-063CHNF,F,STTD,RSTR,59,,1.8085,2.0600,1,,0.0844,,Empty,,,,,,n/a,bo,White 3/4
as,3/21/2014,2014-111CHNF,F,STTD,RSTR,43,,0.7493,0.9300,1,,0.0305,,Empty,,,,,,n/a,bo,White 3/4
as,3/5/2014,2014-004CHNS,S,"STTD, YB",RSTR,66,,2.7386,,5,3,0.0726,0.0342,Animal Matter,,,0.0232,,incl. insect parts,Animal Matter,bo,White 3/4
as,3/5/2014,2014-004CHNS,S,"STTD, YB",RSTR,66,,2.7386,,5,3,0.0726,0.0342,Chironomidae,adult,5,0.0004,,thoraces,Diptera,bo,White 3/4
as,3/5/2014,2014-004CHNS,S,"STTD, YB",RSTR,66,,2.7386,,5,3,0.0726,0.0342,Aphididae,,1,0.0002,,wingless,Hemiptera,bo,White 3/4
as,3/5/2014,2014-004CHNS,S,"STTD, YB",RSTR,66,,2.7386,,5,3,0.0726,0.0342,Nematocera,adult,1,0.0002,,,Diptera,bo,White 3/4
as,3/5/2014,2014-004CHNS,S,"STTD, YB",RSTR,66,,2.7386,,5,3,0.0726,0.0342,Hymenoptera,adult,3,0.0019,,mostly heads,Hymenoptera,bo,White 3/4
as,3/20/2014,2014-099CHNF,F,STTD,RSTR,43,,0.4998,0.6500,1,,0.0183,,Empty,,,,,,n/a,bo,White 3/4
as,3/21/2014,2014-108CHNF,F,STTD,RSTR,41,,0.6149,0.7500,1,,0.0201,,Empty,,,,,,n/a,bo,White 3/4
as,3/19/2014,2014-064CHNF,F,STTD,RSTR,47,,0.3937,0.8200,1,,,,Empty,,,,Y,,n/a,bo,White 3/4
as,3/19/2014,2014-086CHNF,F,STTD,RSTR,32,50,1.0112,1.2100,1,,0.0161,,Empty,,,,Y,"stomach cut too high, *FL 50 on label",n/a,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Animal Matter,,,0.0035,,,Animal Matter,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Gammarus daiberi,,28,0.0053,,,Amphipoda,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Diptera,adult,1,0.0000,,,Diptera,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Sminthuridae,,1,0.0000,,,Collembola,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Aphididae,adult,2,0.0008,,winged,Hemiptera,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Chironomidae,emergent,14,0.0054,,,Diptera,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Chironomidae,adult,4,0.0018,,,Diptera,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Chironomidae,larvae,2,0.0000,,,Diptera,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Chironomidae,pupa,1,0.0002,,,Diptera,bo,White 3/4
as,3/20/2014,2014-092CHNF,F,BL-5,Beach Seine,49,46,0.8021,0.9600,6,4,0.0470,0.0087,Daphniidae,,4,0.0000,,,Cladocera,bo,White 3/4
as,2/25/2014,2014-006CHNF,F,STTD,RSTR,39,,0.3459,,1,,0.0096,,Empty,,,,,,n/a,bo,White 3/4
as,2/20/2014,2014-003CHNF,F,STTD,RSTR,42,,0.5326,,5,5,,0.0056,Animal Matter,,,0.0001,Y,,Animal Matter,bo,White 3/4
as,2/20/2014,2014-003CHNF,F,STTD,RSTR,42,,0.5326,,5,5,,0.0056,Daphnia sp,,57,0.0054,Y,,Cladocera,bo,White 3/4
as,2/20/2014,2014-003CHNF,F,STTD,RSTR,42,,0.5326,,5,5,,0.0056,Daphniidae,,76,0.0037,Y,,Cladocera,bo,White 3/4
